CAB,MONTH,SOURCE,KAT,NOM
KWGTEL,01-Jan-25,WEB,QRIS ESB,107293000
KWGTEL,01-Jan-25,WEB,QRIS SHOPEE,170425500
KWGTEL,01-Jan-25,WEB,SHOPEEPAY,299717105
KWGTUP,01-Jan-25,INVOICE,GO RESTO,148799583
KWGTUP,01-Jan-25,INVOICE,GRAB FOOD,351824832
KWGTUP,01-Jan-25,INVOICE,QRIS SHOPEE,202498500
KWGTUP,01-Jan-25,INVOICE,SHOPEEPAY,370359466
KWGTUP,01-Jan-25,WEB,CASH,1505228000
KWGTUP,01-Jan-25,WEB,EDC,139741000
KWGTUP,01-Jan-25,WEB,GO RESTO,148799582
KWGTUP,01-Jan-25,WEB,GRAB FOOD,352041618
KWGTUP,01-Jan-25,WEB,QRIS SHOPEE,202466000
KWGTUP,01-Jan-25,WEB,SHOPEEPAY,370851385
KYBCIL,01-Jan-25,INVOICE,GO RESTO,540403594
KYBCIL,01-Jan-25,INVOICE,GRAB FOOD,325342214.2
KYBCIL,01-Jan-25,INVOICE,QRIS ESB,492609500
KYBCIL,01-Jan-25,INVOICE,QRIS SHOPEE,3693000
KYBCIL,01-Jan-25,INVOICE,SHOPEEPAY,463171141
KYBCIL,01-Jan-25,WEB,CASH,813547000
KYBCIL,01-Jan-25,WEB,EDC,102542500
KYBCIL,01-Jan-25,WEB,GO RESTO,514644924
KYBCIL,01-Jan-25,WEB,GRAB FOOD,325390421
KYBCIL,01-Jan-25,WEB,QRIS ESB,492440000
KYBCIL,01-Jan-25,WEB,QRIS SHOPEE,3666500
KYBCIL,01-Jan-25,WEB,SHOPEEPAY,433697416
KYBKEM,01-Jan-25,INVOICE,GO RESTO,548052628
KYBKEM,01-Jan-25,INVOICE,GRAB FOOD,514988845.6
KYBKEM,01-Jan-25,INVOICE,QRIS ESB,397223000
KYBKEM,01-Jan-25,INVOICE,QRIS SHOPEE,99219500
KYBKEM,01-Jan-25,INVOICE,SHOPEEPAY,797790788
KYBKEM,01-Jan-25,WEB,CASH,545621500
KYBKEM,01-Jan-25,WEB,EDC,52556500
KYBKEM,01-Jan-25,WEB,GO RESTO,517410364
KYBKEM,01-Jan-25,WEB,GRAB FOOD,516449550
KYBKEM,01-Jan-25,WEB,QRIS ESB,397358500
KYBKEM,01-Jan-25,WEB,QRIS SHOPEE,99164000
KYBKEM,01-Jan-25,WEB,SHOPEEPAY,744031008
KYBTEB,01-Jan-25,INVOICE,GO RESTO,780310353
KYBTEB,01-Jan-25,INVOICE,GRAB FOOD,684805564.8
KYBTEB,01-Jan-25,INVOICE,QRIS SHOPEE,374342000
KYBTEB,01-Jan-25,INVOICE,SHOPEEPAY,930882511
KYBTEB,01-Jan-25,WEB,CASH,688885500
KYBTEB,01-Jan-25,WEB,EDC,66784500
KYBTEB,01-Jan-25,WEB,GO RESTO,780587837
KYBTEB,01-Jan-25,WEB,GRAB FOOD,686549008
KYBTEB,01-Jan-25,WEB,QRIS SHOPEE,374377000
KYBTEB,01-Jan-25,WEB,SHOPEEPAY,937381383
MKSPER,01-Jan-25,INVOICE,GO RESTO,289816567
MKSPER,01-Jan-25,INVOICE,GRAB FOOD,540435760
MKSPER,01-Jan-25,INVOICE,QRIS ESB,662306500
MKSPER,01-Jan-25,INVOICE,QRIS SHOPEE,1164000
MKSPER,01-Jan-25,INVOICE,SHOPEEPAY,414073170
MKSPER,01-Jan-25,WEB,CASH,816498500
MKSPER,01-Jan-25,WEB,EDC,23610000
MKSPER,01-Jan-25,WEB,GO RESTO,276787421
MKSPER,01-Jan-25,WEB,GRAB FOOD,541354431
MKSPER,01-Jan-25,WEB,QRIS ESB,662686000
MKSPER,01-Jan-25,WEB,QRIS SHOPEE,1164000
MKSPER,01-Jan-25,WEB,SHOPEEPAY,387481175
MKSPET,01-Jan-25,INVOICE,GO RESTO,228370977
MKSPET,01-Jan-25,INVOICE,GRAB FOOD,662941769
MKSPET,01-Jan-25,INVOICE,QRIS ESB,483381000
MKSPET,01-Jan-25,INVOICE,QRIS SHOPEE,199919580
MKSPET,01-Jan-25,INVOICE,SHOPEEPAY,469187143
MKSPET,01-Jan-25,WEB,CASH,1063209500
MKSPET,01-Jan-25,WEB,EDC,32426000
MKSPET,01-Jan-25,WEB,GO RESTO,217165955
MKSPET,01-Jan-25,WEB,GRAB FOOD,664567151
MKSPET,01-Jan-25,WEB,QRIS ESB,483259500
MKSPET,01-Jan-25,WEB,QRIS SHOPEE,200837000
MKSPET,01-Jan-25,WEB,SHOPEEPAY,440714234
MKSPOR,01-Jan-25,INVOICE,GO RESTO,367395008
MKSPOR,01-Jan-25,INVOICE,GRAB FOOD,645832879.9
MKSPOR,01-Jan-25,INVOICE,QRIS ESB,630208000
MKSPOR,01-Jan-25,INVOICE,QRIS SHOPEE,1088500
MKSPOR,01-Jan-25,INVOICE,SHOPEEPAY,447255735
MKSPOR,01-Jan-25,WEB,CASH,1056477000
MKSPOR,01-Jan-25,WEB,EDC,41581500
MKSPOR,01-Jan-25,WEB,GO RESTO,348575004
MKSPOR,01-Jan-25,WEB,GRAB FOOD,645922279
MKSPOR,01-Jan-25,WEB,QRIS ESB,629367500
MKSPOR,01-Jan-25,WEB,QRIS SHOPEE,1088500
MKSPOR,01-Jan-25,WEB,SHOPEEPAY,418305879
MLGSUP,01-Jan-25,INVOICE,GO RESTO,208633538
MLGSUP,01-Jan-25,INVOICE,GRAB FOOD,411462103.2
MLGSUP,01-Jan-25,INVOICE,QRIS SHOPEE,247252500
MLGSUP,01-Jan-25,INVOICE,SHOPEEPAY,893934765
MLGSUP,01-Jan-25,WEB,CASH,1171662000
MLGSUP,01-Jan-25,WEB,EDC,46869500
MLGSUP,01-Jan-25,WEB,GO RESTO,195940438
MLGSUP,01-Jan-25,WEB,GRAB FOOD,411132252
MLGSUP,01-Jan-25,WEB,QRIS SHOPEE,247289500
MLGSUP,01-Jan-25,WEB,SHOPEEPAY,819229122
MLGTLO,01-Jan-25,INVOICE,GO RESTO,271662909
MLGTLO,01-Jan-25,INVOICE,GRAB FOOD,552105962
MLGTLO,01-Jan-25,INVOICE,QRIS SHOPEE,322799000
MLGTLO,01-Jan-25,INVOICE,SHOPEEPAY,1140051502
MLGTLO,01-Jan-25,WEB,CASH,706738000
MLGTLO,01-Jan-25,WEB,EDC,28240000
MLGTLO,01-Jan-25,WEB,GO RESTO,271690913
MLGTLO,01-Jan-25,WEB,GRAB FOOD,551983991
MLGTLO,01-Jan-25,WEB,QRIS SHOPEE,322877000
MLGTLO,01-Jan-25,WEB,SHOPEEPAY,1142975174
NPHCIB,01-Jan-25,INVOICE,GO RESTO,132783625
NPHCIB,01-Jan-25,INVOICE,GRAB FOOD,84792963
NPHCIB,01-Jan-25,INVOICE,QRIS ESB,31500500
NPHCIB,01-Jan-25,INVOICE,QRIS SHOPEE,144295500
NPHCIB,01-Jan-25,INVOICE,SHOPEEPAY,368742148
NPHCIB,01-Jan-25,WEB,CASH,782537000
NPHCIB,01-Jan-25,WEB,EDC,42240000
NPHCIB,01-Jan-25,WEB,GO RESTO,127481205
NPHCIB,01-Jan-25,WEB,GRAB FOOD,84832936
NPHCIB,01-Jan-25,WEB,QRIS ESB,31500500
NPHCIB,01-Jan-25,WEB,QRIS SHOPEE,144218000
NPHCIB,01-Jan-25,WEB,SHOPEEPAY,343344887
NPHCIB,01-Jan-25,WEB,VOUCHER,164000
SBYMAN,01-Jan-25,INVOICE,GO RESTO,255858667
SBYMAN,01-Jan-25,INVOICE,GRAB FOOD,283845426
SBYMAN,01-Jan-25,INVOICE,QRIS SHOPEE,252598500
SBYMAN,01-Jan-25,INVOICE,SHOPEEPAY,611424525
SBYMAN,01-Jan-25,WEB,CASH,636797000
SBYMAN,01-Jan-25,WEB,EDC,22988000
SBYMAN,01-Jan-25,WEB,GO RESTO,255887676
SBYMAN,01-Jan-25,WEB,GRAB FOOD,283759325
SBYMAN,01-Jan-25,WEB,QRIS SHOPEE,252610000
SBYMAN,01-Jan-25,WEB,SHOPEEPAY,612886831
SBYMAR,01-Jan-25,INVOICE,GO RESTO,151236316
SBYMAR,01-Jan-25,INVOICE,GRAB FOOD,192540441
SBYMAR,01-Jan-25,INVOICE,QRIS SHOPEE,192930500
SBYMAR,01-Jan-25,INVOICE,SHOPEEPAY,394004792
SBYMAR,01-Jan-25,WEB,CASH,448226500
SBYMAR,01-Jan-25,WEB,EDC,38515000
SBYMAR,01-Jan-25,WEB,GO RESTO,151236318
SBYMAR,01-Jan-25,WEB,GRAB FOOD,192506620
SBYMAR,01-Jan-25,WEB,QRIS SHOPEE,192909500
SBYMAR,01-Jan-25,WEB,RESERVASI,21000
SBYMAR,01-Jan-25,WEB,SHOPEEPAY,394328632
SMRAHM,01-Jan-25,INVOICE,GO RESTO,582725538
SMRAHM,01-Jan-25,INVOICE,GRAB FOOD,677123111.3
SMRAHM,01-Jan-25,INVOICE,QRIS ESB,326978000
SMRAHM,01-Jan-25,INVOICE,QRIS SHOPEE,241520500
SMRAHM,01-Jan-25,INVOICE,SHOPEEPAY,123181355
SMRAHM,01-Jan-25,WEB,CASH,1207821500
SMRAHM,01-Jan-25,WEB,EDC,66129000
SMRAHM,01-Jan-25,WEB,GO RESTO,558860962
SMRAHM,01-Jan-25,WEB,GRAB FOOD,684880076
SMRAHM,01-Jan-25,WEB,QRIS ESB,326978000
SMRAHM,01-Jan-25,WEB,QRIS SHOPEE,241482000
SMRAHM,01-Jan-25,WEB,SHOPEEPAY,114908425
SMRYAM,01-Jan-25,INVOICE,GO RESTO,573293196
SMRYAM,01-Jan-25,INVOICE,GRAB FOOD,870953192.2
SMRYAM,01-Jan-25,INVOICE,QRIS ESB,586290000
SMRYAM,01-Jan-25,INVOICE,QRIS SHOPEE,210726500
SMRYAM,01-Jan-25,INVOICE,SHOPEEPAY,127269427
SMRYAM,01-Jan-25,WEB,CASH,1248533000
SMRYAM,01-Jan-25,WEB,EDC,35878500
SMRYAM,01-Jan-25,WEB,EDC CIMB,16500
SMRYAM,01-Jan-25,WEB,GO RESTO,546515580
SMRYAM,01-Jan-25,WEB,GRAB FOOD,872416430
SMRYAM,01-Jan-25,WEB,QRIS ESB,586290000
SMRYAM,01-Jan-25,WEB,QRIS SHOPEE,210654500
SMRYAM,01-Jan-25,WEB,SHOPEEPAY,117675919
SNGKAR,01-Jan-25,INVOICE,GO RESTO,126069032
SNGKAR,01-Jan-25,INVOICE,GRAB FOOD,800258184.3
SNGKAR,01-Jan-25,INVOICE,QRIS ESB,348530500
SNGKAR,01-Jan-25,INVOICE,QRIS SHOPEE,129055500
SNGKAR,01-Jan-25,INVOICE,SHOPEEPAY,315631203
SNGKAR,01-Jan-25,WEB,CASH,1681209000
SNGKAR,01-Jan-25,WEB,EDC,34222500
SNGKAR,01-Jan-25,WEB,GO RESTO,124741332
SNGKAR,01-Jan-25,WEB,GRAB FOOD,802022479
SNGKAR,01-Jan-25,WEB,QRIS ESB,348725500
SNGKAR,01-Jan-25,WEB,QRIS SHOPEE,128958000
SNGKAR,01-Jan-25,WEB,SHOPEEPAY,294247748
SORTAM,01-Jan-25,INVOICE,GO RESTO,90093997
SORTAM,01-Jan-25,INVOICE,GRAB FOOD,79255524.15
SORTAM,01-Jan-25,INVOICE,QRIS SHOPEE,146078500
SORTAM,01-Jan-25,INVOICE,SHOPEEPAY,412489271
SORTAM,01-Jan-25,WEB,CASH,1028807000
SORTAM,01-Jan-25,WEB,CLOUD VOUCHER,50000
SORTAM,01-Jan-25,WEB,EDC,58979000
SORTAM,01-Jan-25,WEB,GO RESTO,90077989
SORTAM,01-Jan-25,WEB,GRAB FOOD,79250620
SORTAM,01-Jan-25,WEB,QRIS SHOPEE,146078500
SORTAM,01-Jan-25,WEB,SHOPEEPAY,413517764
TGLSUD,01-Jan-25,INVOICE,GO RESTO,350502780
TGLSUD,01-Jan-25,INVOICE,GRAB FOOD,234319265
TGLSUD,01-Jan-25,INVOICE,QRIS SHOPEE,172031000
TGLSUD,01-Jan-25,INVOICE,SHOPEEPAY,672219208
TGLSUD,01-Jan-25,WEB,CASH,1481262000
TGLSUD,01-Jan-25,WEB,EDC,15856500
TGLSUD,01-Jan-25,WEB,GO RESTO,350827767
TGLSUD,01-Jan-25,WEB,GRAB FOOD,234700658
TGLSUD,01-Jan-25,WEB,QRIS SHOPEE,171642000
TGLSUD,01-Jan-25,WEB,SHOPEEPAY,674514500
TGRHAR,01-Jan-25,INVOICE,GO RESTO,272753767
TGRHAR,01-Jan-25,INVOICE,GRAB FOOD,360674285
TGRHAR,01-Jan-25,INVOICE,QRIS ESB,719418500
TGRHAR,01-Jan-25,INVOICE,QRIS SHOPEE,270855400
TGRHAR,01-Jan-25,INVOICE,SHOPEEPAY,665442513
TGRHAR,01-Jan-25,WEB,CASH,1744189000
TGRHAR,01-Jan-25,WEB,EDC,42396500
TGRHAR,01-Jan-25,WEB,GO RESTO,258015803
TGRHAR,01-Jan-25,WEB,GRAB FOOD,362034486
TGRHAR,01-Jan-25,WEB,QRIS ESB,720079500
TGRHAR,01-Jan-25,WEB,QRIS SHOPEE,270364500
TGRHAR,01-Jan-25,WEB,SHOPEEPAY,622893448
TGRKUT,01-Jan-25,INVOICE,GO RESTO,368599182
TGRKUT,01-Jan-25,INVOICE,GRAB FOOD,412709252.1
TGRKUT,01-Jan-25,INVOICE,QRIS ESB,557881500
TGRKUT,01-Jan-25,INVOICE,QRIS SHOPEE,11557000
TGRKUT,01-Jan-25,INVOICE,SHOPEEPAY,928089923
TGRKUT,01-Jan-25,WEB,CASH,1513185000
TGRKUT,01-Jan-25,WEB,EDC,56436500
TGRKUT,01-Jan-25,WEB,GO RESTO,350256928
TGRKUT,01-Jan-25,WEB,GRAB FOOD,413281392
TGRKUT,01-Jan-25,WEB,QRIS ESB,558416500
TGRKUT,01-Jan-25,WEB,QRIS SHOPEE,11554000
TGRKUT,01-Jan-25,WEB,RESERVASI,21000
TGRKUT,01-Jan-25,WEB,SHOPEEPAY,868170704
TJPDAN,01-Jan-25,INVOICE,GO RESTO,392846614
TJPDAN,01-Jan-25,INVOICE,GRAB FOOD,333748750.6
TJPDAN,01-Jan-25,INVOICE,QRIS SHOPEE,275057500
TJPDAN,01-Jan-25,INVOICE,SHOPEEPAY,759310656
TJPDAN,01-Jan-25,WEB,CASH,1367831000
TJPDAN,01-Jan-25,WEB,EDC,166494500
TJPDAN,01-Jan-25,WEB,GO RESTO,393352139
TJPDAN,01-Jan-25,WEB,GRAB FOOD,334673238
TJPDAN,01-Jan-25,WEB,QRIS SHOPEE,275108500
TJPDAN,01-Jan-25,WEB,SHOPEEPAY,762155294
TNACEM,01-Jan-25,INVOICE,GO RESTO,567604861
TNACEM,01-Jan-25,INVOICE,GRAB FOOD,611756709.3
TNACEM,01-Jan-25,INVOICE,QRIS SHOPEE,225380080
TNACEM,01-Jan-25,INVOICE,SHOPEEPAY,930450971
TNACEM,01-Jan-25,WEB,CASH,1245713000
TNACEM,01-Jan-25,WEB,EDC,167435000
TNACEM,01-Jan-25,WEB,GO RESTO,568568658
TNACEM,01-Jan-25,WEB,GRAB FOOD,614297041
TNACEM,01-Jan-25,WEB,QRIS SHOPEE,225380000
TNACEM,01-Jan-25,WEB,SHOPEEPAY,933129083
TNAMAN,01-Jan-25,INVOICE,GO RESTO,456124678
TNAMAN,01-Jan-25,INVOICE,GRAB FOOD,507150188.8
TNAMAN,01-Jan-25,INVOICE,QRIS SHOPEE,399971000
TNAMAN,01-Jan-25,INVOICE,SHOPEEPAY,711254276
TNAMAN,01-Jan-25,WEB,CASH,1271902500
TNAMAN,01-Jan-25,WEB,EDC,123235500
TNAMAN,01-Jan-25,WEB,GO RESTO,457251737
TNAMAN,01-Jan-25,WEB,GRAB FOOD,509681737
TNAMAN,01-Jan-25,WEB,QRIS SHOPEE,400073000
TNAMAN,01-Jan-25,WEB,RESERVASI,19000
TNAMAN,01-Jan-25,WEB,SHOPEEPAY,715430230
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
