Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200400,LADIES STICKER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,45000.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200173,TEKO BESAR ( BIANG TEH ),1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,64999.999994
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200329,SEAL PACK DIMSUM,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,850965.909075
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200168,SUTIL,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,105655.530012
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200042,BOTOL KECAP KECIL,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,150000.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200450,TERMOMETER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,194530.027626
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200347,BASKOM STAINLESS 18 CM,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,160000.022768
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200167,STIK DRUM,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,33000.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200083,GELAS TEA,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,280.0,1442403.179
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200266,PISAU GILING DAGING,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,236912.614734
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200345,BASKOM KOTAK BESAR,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,458085.64638
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200376,HARD COVER MENU DIMSUM,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,8537.83488
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200089,JIGGER UK 20/30,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,81518.444974
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200722,TEMPAT SENDOK FELICIA JUMBO,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,109903.177914
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200062,EROS STAINLESS UK 30 CC,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,117772.904664
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200085,GELAS UKUR 130 ML,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,60106.60541
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200176,TERMOS AIR,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,679999.999044
1223.TGRSIM,IA.2024.12.01070,31/12/2024,100120,KESET BIHUN GULUNG (POTONGAN),1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,3486288.807368
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200102,NAMPAN KAYU KOTAK,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,1650000.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200132,PISAU BUAH BESAR,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,179999.941146
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200718,DIGITAL CALIPER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,405136.165975
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200067,FOOD PAN KECIL,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,54988.452142
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200157,SEROK BESAR KAWAT,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80000.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200113,PANCI ORCHID UK 32 CM,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,299999.98705
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200047,CETING TRADISI ( BESAR ),1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,540154.251012
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200732,SAJADAH,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,96262.761249
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200731,SARUNG,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,178705.983291
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200361,COOL BOX 55LTR,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,789999.225091
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200736,DISPENSER SABUN KRISBOW,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,649321.745976
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200412,LOGGER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,1842299.168384
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200182,TIMER DIGITAL,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,329831.02922
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200068,GARPU ADUKAN MIE,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,194906.404467
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200717,PUMP DISPENSER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,45297.461852
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200149,SENDOK ES STAINLESS,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,13751.72232
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200127,PIRING HAWAI BLACK,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,360.0,8357132.1564
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200158,SEROK ICE,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,165285.714786
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200078,GELAS KARYAWAN,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,128171.90415
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200053,DISPENSER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,185642.467977
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200720,PEMATIK KOMPOR,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,52500.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200152,SENDOK TAKAR 12 GRM,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,10933.11013
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200044,CAPIT SNACK ( BESAR ),1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.002384
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200101,NAMPAN KARET BULAT,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,350000.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200004,DITEKTOR UANG PALSU,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,136726.560108
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200108,PANCI MIE,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,4202593.91106
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200714,APAR POWDER 3KG,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,899653.175626
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200641,PALLET HIJAU (FROZEN),1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,5949600.000664
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200586,HAND DRAYER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1498994.362346
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200603,FILLING KABINET,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1602161.639677
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200584,CASH BOX,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,615149.609731
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200602,ALAT PEMADAM KEBAKARAN ( APAR ),1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,749873.283927
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200605,PEMBATAS ANTRIAN,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,1799700.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200590,MESIN CUP SEALER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,746698.552247
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200596,TROLLI LOADING,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1549999.975864
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200592,TIMBANGAN 100 KG,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1267254.192547
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200562,UPS KENIKA 600 VA,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1272300.776706
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200609,TERMOGUN,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,249030.938027
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200595,TROLLI CLEAR UP,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,3629582.116974
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200715,APAR TIPE K 6KG,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1550000.0
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200594,TOOL BOX,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,807992.193447
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200593,TIMBANGAN DIGITAL FORTUNO 30 KG,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,2126883.537606
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200496,CASH DRAWER,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,1369020.875272
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200604,LOCKER SET,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,11205315.881688
1223.TGRSIM,IA.2024.12.01070,31/12/2024,200550,PRINTER IW 800,1223.1-G.Tangerang - Simpang Bitung (TGRSIM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,9601268.150016
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200153,SENDOK TAKAR PLASTIK,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,210122.425104
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,300604.2027
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200412,LOGGER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,2763448.752576
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200133,PISAU BUAH KECIL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,75619.838631
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200090,JIGGER UK 20/40,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,87493.326244
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200187,TOPLES UK 9 LTR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,299999.99999
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200346,BASKOM STAINLESS 12 CM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,19025.946513
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200375,HARD COVER HIMBAUAN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,7347.235595
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200720,PEMATIK KOMPOR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,52500.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200326,SEAL PACK POWDER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,128043.345272
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200101,NAMPAN KARET BULAT,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,350000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200347,BASKOM STAINLESS 18 CM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,160000.022768
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200043,BOTOL SPRAY,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,95048.039112
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200730,MUKENA,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,232029.781665
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200063,EROS STAINLESS UK 60 CC,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,56257.403238
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200056,EROS MELAMINE UK BESAR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,13814.310988
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200167,STIK DRUM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,66000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200421,NOMER MEJA,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,90.0,2990701.81278
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200185,TOPLES UK 4 LTR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,131999.992386
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200308,PAPAN AWAS LANTAI LICIN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,85797.147616
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200145,SARINGAN TEH GACOAN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,115811.605452
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200114,PANCI ORCHID UK 36,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,399999.999972
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200191,WAJAN BESI UK 50',1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,500000.069828
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200108,PANCI MIE,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,4202593.91106
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200154,SENDOK TAKAR STAINLESS,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,199078.302785
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200397,KONTAINER SOLID,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,569681.552823
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200721,STRAINER BOWL STAINLESS LUBANG BASKOM KECIL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,715606.38542
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200176,TERMOS AIR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,1019999.998566
1224.BLKSAM,IA.2024.12.00975,31/12/2024,100120,KESET BIHUN GULUNG (POTONGAN),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,3486288.807368
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200083,GELAS TEA,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,330.0,1699975.17525
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200345,BASKOM KOTAK BESAR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,17.0,648954.665705
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200376,HARD COVER MENU DIMSUM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,8537.83488
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200089,JIGGER UK 20/30,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,81518.444974
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200722,TEMPAT SENDOK FELICIA JUMBO,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,109903.177914
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200062,EROS STAINLESS UK 30 CC,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,117772.904664
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200102,NAMPAN KAYU KOTAK,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,3300000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200132,PISAU BUAH BESAR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,179999.941146
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200064,EROS STAINLESS UK 90 CC,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,69916.663512
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200725,CADDY BAG,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,277898.080764
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200142,SARINGAN MIE,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,874367.2017
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200040,BALON WHISK,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,130003.944986
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200122,PEMUKUL DAGING,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,207303.943629
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200086,GOLOK,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,34999.706518
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200400,LADIES STICKER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,45000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200173,TEKO BESAR ( BIANG TEH ),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,64999.999994
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200329,SEAL PACK DIMSUM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,35.0,1191352.272705
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200168,SUTIL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,105655.530012
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200042,BOTOL KECAP KECIL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,250000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200450,TERMOMETER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,389060.055252
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200718,DIGITAL CALIPER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,405136.165975
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200067,FOOD PAN KECIL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,54988.452142
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200157,SEROK BESAR KAWAT,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200113,PANCI ORCHID UK 32 CM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,299999.98705
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200737,RAK PENITIPAN BARANG CUSTOMER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,160000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200105,PANCI DANDANG DIMSUM UK 36,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,929999.997678
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200393,KESET KOTAK KARET LUBANG,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,938418.746448
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200735,STICK PENGGANTI LAMPU,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,56326.422018
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,119034.258435
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200139,PRAXIS KEEPER UK 900ML,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,75000.0
