Month,PIC,Pemasok,Kategori Pemasok,Kategori Barang,Nama Cabang,Kode #,#Prime.Qty,#Purch.Total,min,max
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNNGA,100045,22500.0,1462500.0,65.0,65.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNMAG,100050,45000.0,1467000.0,32.6,32.6
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNNGA,100044,30500.0,976000.0,32.0,32.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNNGA,100025,160000.0,2560000.0,16.0,16.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNNGA,100011,300000.0,4890000.0,16.3,16.3
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNMAG,100130,63000.0,2520000.0,40.0,40.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNMAG,100129,52500.0,1496250.0,28.5,28.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNMAG,100063,5000.0,125000.0,25.0,25.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNMAG,100059,300.0,930000.0,3100.0,3100.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNNGA,100042,28000.0,462000.0,16.5,16.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNBAB,100045,86500.0,5622500.0,65.0,65.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNBAB,100044,93000.0,2976000.0,32.0,32.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNBAB,100042,93000.0,1534500.0,16.5,16.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100059,400.0,1240000.0,3100.0,3100.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100053,126000.0,1743000.0,13.8333,13.8333
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100050,45000.0,1467000.0,32.6,32.6
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100049,65000.0,1630000.0,25.0769,25.0769
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100047,34000.0,1258000.0,37.0,37.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100046,105000.0,577500.0,5.5,5.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100063,5000.0,125000.0,25.0,25.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100045,44500.0,2892500.0,65.0,65.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100042,85000.0,1402500.0,16.5,16.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100025,210000.0,3360000.0,16.0,16.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100011,650000.0,10595000.0,16.3,16.3
January,RESTO,GLORIA PUSAT MIE - NEW,Umum,10.FOOD [RM] - COM,MLGTLO,100028,128160.0,201852000.0,1575.0,1575.0
January,RESTO,GLORIA PUSAT MIE - NEW,Umum,10.FOOD [RM] - COM,MLGSUP,100028,60960.0,96012000.0,1575.0,1575.0
January,RESTO,GLORIA PUSAT MIE - NEW,Umum,10.FOOD [RM] - COM,MLGRON,100028,45720.0,72009000.0,1575.0,1575.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100044,86000.0,2752000.0,32.0,32.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100129,30000.0,855000.0,28.5,28.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,KLNKUS,100130,100000.0,4000000.0,40.0,40.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100011,900000.0,14670000.0,16.3,16.3
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNBAB,100025,290000.0,4640000.0,16.0,16.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNBAB,100011,600000.0,9780000.0,16.3,16.3
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100130,174000.0,6960000.0,40.0,40.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100129,240000.0,6840000.0,28.5,28.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100063,7000.0,175000.0,25.0,25.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100059,700.0,2170000.0,3100.0,3100.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100053,180000.0,2490000.0,13.8333,13.8333
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100050,65000.0,2119000.0,32.6,32.6
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100049,97500.0,2445000.0,25.0769,25.0769
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100047,55000.0,2035000.0,37.0,37.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100046,135000.0,742500.0,5.5,5.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100045,62000.0,4030000.0,65.0,65.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100044,103500.0,3312000.0,32.0,32.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100042,88500.0,1460250.0,16.5,16.5
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNAFF,100025,540000.0,8640000.0,16.0,16.0
January,RESTO,HANNY SETIAWAN (CV. KEBUN KITA) - NEW,CORPORATE,10.FOOD [RM] - COM,SMNNGA,100063,2500.0,62500.0,25.0,25.0
January,RESTO,JIHAD FADLI FRESH - NEW,Umum,10.FOOD [RM] - COM,BDGUKU,100063,6500.0,208000.0,32.0,32.0
January,RESTO,JIHAD FADLI FRESH - NEW,Umum,10.FOOD [RM] - COM,CMHAMI,100042,90000.0,2430000.0,27.0,27.0
January,RESTO,JIHAD FADLI FRESH - NEW,Umum,10.FOOD [RM] - COM,CMHAMI,100044,130000.0,4550000.0,35.0,35.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGJAK,100050,20000.0,536000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGJAK,100049,71500.0,1474000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGJAK,100025,170000.0,3315000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGJAK,100011,400000.0,6096000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGDIR,100065,192000.0,3120000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGDIR,100053,100000.0,1300000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGJAK,100053,40000.0,520000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGDIR,100050,45000.0,1206000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGDIR,100025,150000.0,2925000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGDIR,100011,300000.0,4568000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGCIL,100065,132000.0,2145000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGCIL,100053,70000.0,910000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGCIL,100050,25000.0,670000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGCIL,100049,84500.0,1742000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGDIR,100049,104000.0,2144000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGCIL,100025,160000.0,3120000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGJAK,100065,108000.0,1755000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGKEN,100025,110000.0,2145000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGRON,100050,30000.0,804000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGRON,100049,65000.0,1340000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGRON,100025,100000.0,1950000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGRON,100011,250000.0,3807000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGMON,100065,144000.0,2340000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGMON,100053,80000.0,1040000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGKEN,100011,200000.0,3040000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGMON,100050,40000.0,1072000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGMON,100025,200000.0,3900000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGMON,100011,400000.0,6080000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGKEN,100065,96000.0,1560000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGKEN,100053,40000.0,520000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGKEN,100050,20000.0,536000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGKEN,100049,45500.0,938000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGMON,100049,110500.0,2278000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGRON,100053,50000.0,650000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGCIL,100011,250000.0,3763000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,DCSMG,100162,6396000.0,144593400.0,21.892,23.0043
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,KYBKES,100124,580000.0,33837500.0,37.5,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,KWGTUP,100124,505000.0,28630000.0,36.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,KWGGAL,100124,235000.0,13420000.0,36.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,KWGAHM,100124,405000.0,22337500.0,36.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,GGPDAA,100124,150000.0,10260000.0,38.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,DPKSAW,100124,70000.0,4940000.0,38.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,KYBTEB,100124,75000.0,2850000.0,38.0,38.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,DPKMAR,100124,20000.0,760000.0,38.0,38.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,DPKBOJ,100124,75000.0,5415000.0,38.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,CPTPUS,100124,999790.0,48469940.0,34.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,CPTCIA,100124,913430.0,47005135.0,34.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,CKRTHA,100124,430000.0,23815000.0,36.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,CKRTAR,100124,654900.0,34468300.0,34.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,CKGPAH,100124,130000.0,8680000.0,38.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,DPKJAS,100124,75000.0,2850000.0,38.0,38.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,DCSMG,100163,1476000.0,33235487.5,21.892,23.0043
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,PWKTAM,100124,200000.0,11145000.0,36.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,TNACEM,100124,105000.0,8265000.0,38.0,95.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,DCJAKSEL,100163,2066400.0,47190362.5,22.7515,23.0043
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,DCJAKSEL,100162,7281600.0,166316737.5,22.7515,23.0043
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,DCBDG,100163,147600.0,3328275.0,22.5493,22.5493
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,DCBDG,100162,3542400.0,80794000.0,22.5493,23.0043
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,BTUSUP,100065,144000.0,2340000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,BTUSUP,100053,70000.0,910000.0,13.0,13.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,TJPDAN,100124,150000.0,10830000.0,38.0,95.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,BTUSUP,100050,30000.0,804000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,BTUSUP,100025,160000.0,3120000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,BTUSUP,100011,300000.0,4584000.0,15.22,15.34
January,RESTO,KECAP SAWI (CV. PRIMARASA FOOD INDUSTRI) - HO,CORPORATE,10.FOOD [RM] - COM,PELTU,100119,8550000.0,191303400.0,22.3747,22.3747
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,TNGSAL,100124,1750000.0,89952500.0,34.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,TNGHAS,100124,2665000.0,135157500.0,34.0,95.0
January,RESTO,KEBUN WIRA KARAWANG - NEW,Umum,10.FOOD [RM] - COM,TNGCIL,100124,570000.0,23335000.0,34.0,44.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,BTUSUP,100049,78000.0,1608000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGRON,100065,72000.0,1170000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGSUP,100011,450000.0,6825000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGSUP,100025,230000.0,4485000.0,19.5,19.5
January,RESTO,KULIT PANGSIT (AHMAD MUHLIS) - NEW,Umum,10.FOOD [RM] - COM,JMRSUM,100016,4400000.0,50600000.0,11.5,11.5
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,SUPPLIES [OTHERS],BDGUKU,100152,10000.0,75000.0,7.5,7.5
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,SUPPLIES [OTHERS],BDGSET,100152,10000.0,75000.0,7.5,7.5
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,SUPPLIES [OTHERS],BDGPAS,100152,20000.0,150000.0,7.5,7.5
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,SUPPLIES [OTHERS],BDGDAG,100152,10000.0,75000.0,7.5,7.5
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,SORTAM,100065,36000.0,600000.0,16.6667,16.6667
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,BJNTEU,100016,200000.0,2400000.0,12.0,12.0
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,SORKOP,100065,72000.0,1200000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGUKU,100065,60000.0,1000000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGUKU,100011,250000.0,3875000.0,15.4,15.6
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSUR,100065,24000.0,400000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSUR,100053,24000.0,310000.0,12.9167,12.9167
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSUR,100011,100000.0,1545000.0,15.4,15.5
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSUM,100065,12000.0,200000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,CMHAMI,100065,60000.0,1000000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSUM,100011,100000.0,1580000.0,15.8,15.8
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,LMGSUD,100016,300000.0,3600000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,PSNSOE,100016,3615000.0,43380000.0,12.0,12.0
January,RESTO,LAKSMI DIBERKAHI - NEW,Umum,10.FOOD [RM] - COM,BGRTAJ,100124,25000.0,1312500.0,52.5,52.5
January,RESTO,CV DOMINATE - NEW,CORPORATE,10.FOOD [RM] - COM,SORKOP,100011,450000.0,7215000.0,16.0,16.1
January,RESTO,LAKSMI DIBERKAHI - NEW,Umum,10.FOOD [RM] - COM,BGRSHO,100124,60000.0,2975000.0,44.0,53.0
January,RESTO,LAKSMI DIBERKAHI - NEW,Umum,10.FOOD [RM] - COM,BGRSAP,100124,95000.0,4477500.0,40.0,53.0
January,RESTO,LAKSMI DIBERKAHI - NEW,Umum,10.FOOD [RM] - COM,BGRPAD,100124,80000.0,3690000.0,40.0,53.0
January,RESTO,LAKSMI DIBERKAHI - NEW,Umum,10.FOOD [RM] - COM,BGRABD,100124,45000.0,2250000.0,44.0,53.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,PBLSUR,100016,3295000.0,39540000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDATEU,100016,2900000.0,34800000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDAPON,100016,2165000.0,25980000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDAPAB,100016,2380000.0,28560000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDAIMA,100016,2915000.0,34980000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDAGEL,100016,3825000.0,45900000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDABRI,100016,1825000.0,21900000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDABAM,100016,2925000.0,35100000.0,12.0,12.0
January,RESTO,"KULIT PANGSIT SIOMAY ""ANIS"" - NEW",Umum,10.FOOD [RM] - COM,SDATAM,100016,2500000.0,30000000.0,12.0,12.0
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSET,100143,291600.0,4905000.0,16.821,16.821
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSET,100065,48000.0,800000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGSET,100011,100000.0,1545000.0,15.4,15.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,PELTU,100068,1675000.0,66665000.0,39.8,39.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,PELTU,100059,6000.0,18566700.0,3094.45,3094.45
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,PELTU,100058,221760.0,17512000.0,78.9683,78.9683
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,PELTU,100056,1188000.0,41043750.0,34.5486,34.5486
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGTLO,100065,324000.0,5265000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGTLO,100053,150000.0,1950000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,PELTU,100162,11148720.0,244068027.5,21.892,21.892
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGTLO,100050,50000.0,1340000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGTLO,100025,390000.0,7605000.0,19.5,19.5
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGTLO,100011,800000.0,12160000.0,14.9,15.34
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGSUP,100065,204000.0,3315000.0,16.25,16.25
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGSUP,100053,100000.0,1300000.0,13.0,13.0
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGSUP,100050,35000.0,938000.0,26.8,26.8
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGSUP,100049,104000.0,2144000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,MLGTLO,100049,123500.0,2546000.0,20.6154,20.6154
January,RESTO,KIKI GROSIR - NEW,Umum,10.FOOD [RM] - COM,PELTU,100163,2027040.0,44376005.0,21.892,21.892
January,RESTO,KIKI GROSIR - NEW,Umum,SUPPLIES [OTHERS],MLGDIR,100152,30000.0,222000.0,7.4,7.4
January,RESTO,KIKI GROSIR - NEW,Umum,SUPPLIES [OTHERS],MLGJAK,100152,10000.0,74000.0,7.4,7.4
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGPET,100065,72000.0,1200000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGPAS,100065,60000.0,1000000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGPAS,100011,100000.0,1550000.0,15.5,15.5
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGNAS,100065,204000.0,3400000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGNAS,100011,250000.0,3850000.0,15.4,15.4
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGGAT,100065,264000.0,4400000.0,16.6667,16.6667
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGGAT,100053,168000.0,2170000.0,12.9167,12.9167
January,RESTO,KUANG - KUANG SUPPLIER - NEW,Umum,10.FOOD [RM] - COM,BDGGAT,100011,450000.0,6930000.0,15.4,15.4
