Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200187,TOPLES UK 9 LTR,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,299999.99369
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200153,SENDOK TAKAR PLASTIK,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,212023.325142
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200635,AKRILIC PRINTER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,174857.723808
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200738,AMBRO FLATWARE BASKET,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,85000.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200729,BABY CHAIR,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,565037.939396
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200192,WAJAN BESI UK 70',1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,599277.119444
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200143,SARINGAN MINYAK,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.973454
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200161,SHAKER 750,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,570985.239078
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,299989.48224
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200086,GOLOK,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,34998.40404
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200149,SENDOK ES STAINLESS,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,13773.043278
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200127,PIRING HAWAI BLACK,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,360.0,8373391.76376
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200346,BASKOM STAINLESS 12 CM,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,19118.870364
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200158,SEROK ICE,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,157987.118736
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200735,STICK PENGGANTI LAMPU,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,45529.697093
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200739,NAMPAN KARET KOTAK (DIMSUM),1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,2600000.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200375,HARD COVER HIMBAUAN,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,30502.888215
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200032,RAK KONTAINER KECIL,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,209999.921888
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200184,TOPLES UK 18 LTR,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,719999.999595
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200182,TIMER DIGITAL,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,260848.47174
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200078,GELAS KARYAWAN,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,125004.7016
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200053,DISPENSER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,198552.656848
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200152,SENDOK TAKAR 12 GRM,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,0.2131
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200720,PEMATIK KOMPOR,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,52500.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200044,CAPIT SNACK ( BESAR ),1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32002.968812
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200101,NAMPAN KARET BULAT,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,350000.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200004,DITEKTOR UANG PALSU,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,120128.967064
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200108,PANCI MIE,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,4217570.6886
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200068,GARPU ADUKAN MIE,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,119045.322543
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200717,PUMP DISPENSER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,45298.197989
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200106,PANCI ENDAPAN MINYAK UK 40,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1049999.972936
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200400,LADIES STICKER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,45000.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200173,TEKO BESAR ( BIANG TEH ),1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,64999.99958
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200329,SEAL PACK DIMSUM,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,849999.99925
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200168,SUTIL,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,96895.894722
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200042,BOTOL KECAP KECIL,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,150000.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200450,TERMOMETER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,255319.773704
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200347,BASKOM STAINLESS 18 CM,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,160001.018432
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200154,SENDOK TAKAR STAINLESS,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,184693.08972
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200397,KONTAINER SOLID,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,569983.580085
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200721,STRAINER BOWL STAINLESS LUBANG BASKOM KECIL,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,824082.7586
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200043,BOTOL SPRAY,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,94784.878116
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200063,EROS STAINLESS UK 60 CC,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,56257.403284
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200056,EROS MELAMINE UK BESAR,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,10646.579727
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200167,STIK DRUM,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,33000.000096
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200421,NOMER MEJA,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,85.0,3376479.812945
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200145,SARINGAN TEH GACOAN,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,115822.484764
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200308,PAPAN AWAS LANTAI LICIN,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,85779.92427
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,118382.889978
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200176,TERMOS AIR,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,679999.974134
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200114,PANCI ORCHID UK 36,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,399999.998412
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200412,LOGGER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,1656262.372752
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200734,TANGGA 3 METER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1409974.424626
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200733,RAK MUKENA,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,312188.947369
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200730,MUKENA,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,236412.500001
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200714,APAR POWDER 3KG,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,765875.862068
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200715,APAR TIPE K 6KG,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1550000.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200594,TOOL BOX,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,807865.265974
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200641,PALLET HIJAU (FROZEN),1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,5949600.086256
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200586,HAND DRAYER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1498968.785277
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200603,FILLING KABINET,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1627508.269067
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200584,CASH BOX,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,650045.371221
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200593,TIMBANGAN DIGITAL FORTUNO 30 KG,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,2109992.354253
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200496,CASH DRAWER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,1662265.41752
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200602,ALAT PEMADAM KEBAKARAN ( APAR ),1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,706167.730378
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200605,PEMBATAS ANTRIAN,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,1799700.0
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200604,LOCKER SET,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,9628046.23832
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200590,MESIN CUP SEALER,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,774983.88579
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200596,TROLLI LOADING,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1549997.267335
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200609,TERMOGUN,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,214633.025669
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200592,TIMBANGAN 100 KG,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1252625.258597
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200562,UPS KENIKA 600 VA,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1210509.320886
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200550,PRINTER IW 800,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,9620358.570848
1138.CPTCIP,IA.2024.02.01605,29/02/2024,200595,TROLLI CLEAR UP,1138.1-G.Tangsel - Ciputat Jombang (CPTCIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,3612415.572126
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200081,GELAS MINUMAN HANGAT,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,541666.3013
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200153,SENDOK TAKAR PLASTIK,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,141348.883428
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200412,LOGGER,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,414065.593188
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200133,PISAU BUAH KECIL,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,67789.22158
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200192,WAJAN BESI UK 70',1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,299638.559722
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200152,SENDOK TAKAR 12 GRM,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,0.17048
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200044,CAPIT SNACK ( BESAR ),1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,48004.453218
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200108,PANCI MIE,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,3514642.2405
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200142,SARINGAN MIE,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,872723.584068
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200122,PEMUKUL DAGING,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,135786.574178
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200042,BOTOL KECAP KECIL,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,30000.0
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200043,BOTOL SPRAY,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,126379.837488
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200191,WAJAN BESI UK 50',1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125025.404404
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200184,TOPLES UK 18 LTR,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,191999.999892
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200083,GELAS TEA,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,80.0,417142.7084
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200092,KLAKAT DIMSUM,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,799996.145
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200266,PISAU GILING DAGING,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,229450.607184
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200114,PANCI ORCHID UK 36,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999206
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200068,GARPU ADUKAN MIE,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,158727.096724
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200157,SEROK BESAR KAWAT,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40000.000136
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200132,PISAU BUAH BESAR,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,239976.742356
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200149,SENDOK ES STAINLESS,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,9182.028852
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200592,TIMBANGAN 100 KG,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1252625.258597
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200609,TERMOGUN,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,429266.051338
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200642,PALLET BIRU (DRY),1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1487400.0
1139.TNGSAL,IA.2024.02.01788,29/02/2024,200605,PEMBATAS ANTRIAN,1139.1-G.Tangerang - Raden Saleh (TNGSAL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1199800.0
1140.BKSALT,IA.2024.02.01756,29/02/2024,200185,TOPLES UK 4 LTR,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,65999.773383
1140.BKSALT,IA.2024.02.01756,29/02/2024,200152,SENDOK TAKAR 12 GRM,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,0.08524
1140.BKSALT,IA.2024.02.01756,29/02/2024,200168,SUTIL,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,48447.947361
1140.BKSALT,IA.2024.02.01756,29/02/2024,200596,TROLLI LOADING,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1549997.267335
1140.BKSALT,IA.2024.02.01756,29/02/2024,200642,PALLET BIRU (DRY),1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1487400.0
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200329,SEAL PACK DIMSUM,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,203999.99982
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200168,SUTIL,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,96895.894722
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200042,BOTOL KECAP KECIL,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,60000.0
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200450,TERMOMETER,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,255319.773704
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200185,TOPLES UK 4 LTR,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,65999.773383
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200191,WAJAN BESI UK 50',1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125025.404404
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200114,PANCI ORCHID UK 36,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999206
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200083,GELAS TEA,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,200.0,1042856.771
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200092,KLAKAT DIMSUM,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,200.0,1599992.29
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200266,PISAU GILING DAGING,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,344175.910776
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200345,BASKOM KOTAK BESAR,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,240746.228502
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200105,PANCI DANDANG DIMSUM UK 36,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,929999.491884
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200041,BOTOL DIPPING BESAR,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,11.0,137496.085595
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200157,SEROK BESAR KAWAT,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,160000.000544
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,119995.792896
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200412,LOGGER,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,621098.389782
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200133,PISAU BUAH KECIL,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,50841.916185
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200170,TALENAN PLASTIK,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,140026.82559
