CAB,MONTH,SOURCE,KAT,NOM
KYBTEB,01-Aug-24,WEB,RESERVASI,10125000
KYBTEB,01-Aug-24,WEB,SHOPEEPAY,1860472433
KYBTEB,01-Feb-24,INVOICE,GO RESTO,800224815
KYBTEB,01-Feb-24,INVOICE,GRAB FOOD,930509418.5
KYBTEB,01-Feb-24,INVOICE,QRIS SHOPEE,289363000
KYBTEB,01-Feb-24,INVOICE,SHOPEEPAY,1577690201
KYBTEB,01-Feb-24,WEB,GO RESTO,802879436
KYBTEB,01-Feb-24,WEB,GRAB FOOD,933096857
KYBTEB,01-Feb-24,WEB,QRIS SHOPEE,289570000
KYBTEB,01-Feb-24,WEB,SHOPEEPAY,1580563539
KYBTEB,01-Jan-24,INVOICE,GO RESTO,1043467000
KYBTEB,01-Jan-24,INVOICE,GRAB FOOD,991896915
KYBTEB,01-Jan-24,INVOICE,QRIS SHOPEE,299390500
KYBTEB,01-Jan-24,INVOICE,SHOPEEPAY,1645596010
KYBTEB,01-Jan-24,WEB,CASH,977874000
KYBTEB,01-Jan-24,WEB,EDC,128451000
KYBTEB,01-Jan-24,WEB,GO RESTO,1045993500
KYBTEB,01-Jan-24,WEB,GRAB FOOD,1002973271
KYBTEB,01-Jan-24,WEB,QRIS SHOPEE,299371000
KYBTEB,01-Jan-24,WEB,SHOPEEPAY,1649908000
KYBTEB,01-Jul-24,INVOICE,GO RESTO,1041551095
KYBTEB,01-Jul-24,INVOICE,GRAB FOOD,782386208.1
KYBTEB,01-Jul-24,INVOICE,QRIS SHOPEE,318929000
KYBTEB,01-Jul-24,INVOICE,SHOPEEPAY,1605165559
KYBTEB,01-Jul-24,WEB,CASH,739045500
KYBTEB,01-Jul-24,WEB,EDC,75398500
KYBTEB,01-Jul-24,WEB,GO RESTO,1048420037
KYBTEB,01-Jul-24,WEB,GRAB FOOD,789068347
KYBTEB,01-Jul-24,WEB,QRIS SHOPEE,319043500
KYBTEB,01-Jul-24,WEB,RESERVASI,7125000
KYBTEB,01-Jul-24,WEB,SHOPEEPAY,1612533697
KYBTEB,01-Jun-24,INVOICE,GO RESTO,1040378557
KYBTEB,01-Jun-24,INVOICE,GRAB FOOD,820478159.9
KYBTEB,01-Jun-24,INVOICE,QRIS SHOPEE,321968000
KYBTEB,01-Jun-24,INVOICE,SHOPEEPAY,1555542710
KYBTEB,01-Jun-24,WEB,CASH,797638000
KYBTEB,01-Jun-24,WEB,EDC,84857000
KYBTEB,01-Jun-24,WEB,GO RESTO,1047150573
KYBTEB,01-Jun-24,WEB,GRAB FOOD,827608791
KYBTEB,01-Jun-24,WEB,QRIS SHOPEE,322374000
KYBTEB,01-Jun-24,WEB,RESERVASI,2375000
KYBTEB,01-Jun-24,WEB,SHOPEEPAY,1565126277
KYBTEB,01-Mar-24,INVOICE,GO RESTO,691814194
KYBTEB,01-Mar-24,INVOICE,GRAB FOOD,940347519
KYBTEB,01-Mar-24,INVOICE,QRIS SHOPEE,338946500
KYBTEB,01-Mar-24,INVOICE,SHOPEEPAY,1551962349
KYBTEB,01-Mar-24,WEB,GO RESTO,693584434
KYBTEB,01-Mar-24,WEB,GRAB FOOD,947365096
KYBTEB,01-Mar-24,WEB,QRIS SHOPEE,339130500
KYBTEB,01-Mar-24,WEB,SHOPEEPAY,1562937170
KYBTEB,01-May-24,INVOICE,GO RESTO,926505671
KYBTEB,01-May-24,INVOICE,GRAB FOOD,836112227
KYBTEB,01-May-24,INVOICE,QRIS SHOPEE,326422000
KYBTEB,01-May-24,INVOICE,SHOPEEPAY,1726374310
KYBTEB,01-May-24,WEB,CASH,785973500
KYBTEB,01-May-24,WEB,EDC,92838500
KYBTEB,01-May-24,WEB,GO RESTO,932515200
KYBTEB,01-May-24,WEB,GRAB FOOD,839224886
KYBTEB,01-May-24,WEB,QRIS SHOPEE,326656500
KYBTEB,01-May-24,WEB,RESERVASI,950000
KYBTEB,01-May-24,WEB,SHOPEEPAY,1732965032
MKSAHM,01-Apr-24,INVOICE,GO RESTO,165885740
MKSAHM,01-Apr-24,INVOICE,GRAB FOOD,448192756.4
MKSAHM,01-Apr-24,INVOICE,QRIS ESB,373910500
MKSAHM,01-Apr-24,INVOICE,QRIS SHOPEE,2690000
MKSAHM,01-Apr-24,INVOICE,SHOPEEPAY,421968062
MKSAHM,01-Apr-24,WEB,GO RESTO,165678000
MKSAHM,01-Apr-24,WEB,GRAB FOOD,452121211
MKSAHM,01-Apr-24,WEB,QRIS ESB,371635000
MKSAHM,01-Apr-24,WEB,QRIS SHOPEE,2629000
MKSAHM,01-Apr-24,WEB,SHOPEEPAY,422621000
MKSAHM,01-Feb-24,INVOICE,GO RESTO,267909638
MKSAHM,01-Feb-24,INVOICE,GRAB FOOD,542878830
MKSAHM,01-Feb-24,INVOICE,QRIS ESB,508212500
MKSAHM,01-Feb-24,INVOICE,QRIS SHOPEE,95500
MKSAHM,01-Feb-24,INVOICE,SHOPEEPAY,795753402
MKSAHM,01-Feb-24,WEB,GO RESTO,267974500
MKSAHM,01-Feb-24,WEB,GRAB FOOD,545570360
MKSAHM,01-Feb-24,WEB,QRIS ESB,507087000
MKSAHM,01-Feb-24,WEB,SHOPEEPAY,796608500
MKSAHM,01-Jan-24,INVOICE,GO RESTO,293367500
MKSAHM,01-Jan-24,INVOICE,GRAB FOOD,686215968
MKSAHM,01-Jan-24,INVOICE,QRIS ESB,437201500
MKSAHM,01-Jan-24,INVOICE,SHOPEEPAY,806182500
MKSAHM,01-Jan-24,WEB,CASH,1496492000
MKSAHM,01-Jan-24,WEB,EDC,145848500
MKSAHM,01-Jan-24,WEB,GO RESTO,293327500
MKSAHM,01-Jan-24,WEB,GRAB FOOD,688274498
MKSAHM,01-Jan-24,WEB,QRIS ESB,435748500
MKSAHM,01-Jan-24,WEB,SHOPEEPAY,806851500
MKSAHM,01-Jun-24,INVOICE,GO RESTO,214682329
MKSAHM,01-Jun-24,INVOICE,GRAB FOOD,374899557
MKSAHM,01-Jun-24,INVOICE,QRIS ESB,279175000
MKSAHM,01-Jun-24,INVOICE,SHOPEEPAY,492188215
MKSAHM,01-Jun-24,WEB,CASH,930225000
MKSAHM,01-Jun-24,WEB,EDC,47187500
MKSAHM,01-Jun-24,WEB,GO RESTO,214895000
MKSAHM,01-Jun-24,WEB,GRAB FOOD,375957872
MKSAHM,01-Jun-24,WEB,QRIS ESB,279096500
MKSAHM,01-Jun-24,WEB,SHOPEEPAY,493440500
MKSAHM,01-Mar-24,INVOICE,GO RESTO,171834330
MKSAHM,01-Mar-24,INVOICE,GRAB FOOD,399759700
MKSAHM,01-Mar-24,INVOICE,QRIS ESB,381285500
MKSAHM,01-Mar-24,INVOICE,QRIS SHOPEE,5255500
MKSAHM,01-Mar-24,INVOICE,SHOPEEPAY,496454828
MKSAHM,01-Mar-24,WEB,GO RESTO,173684500
MKSAHM,01-Mar-24,WEB,GRAB FOOD,402360810
MKSAHM,01-Mar-24,WEB,QRIS ESB,381134000
MKSAHM,01-Mar-24,WEB,QRIS SHOPEE,4923500
MKSAHM,01-Mar-24,WEB,SHOPEEPAY,497560500
MKSAHM,01-May-24,INVOICE,GO RESTO,205718569
MKSAHM,01-May-24,INVOICE,GRAB FOOD,421628505.7
MKSAHM,01-May-24,INVOICE,QRIS ESB,312686000
MKSAHM,01-May-24,INVOICE,SHOPEEPAY,526514981
MKSAHM,01-May-24,WEB,CASH,971732000
MKSAHM,01-May-24,WEB,EDC,53589000
MKSAHM,01-May-24,WEB,GO RESTO,206112000
MKSAHM,01-May-24,WEB,GRAB FOOD,421523451
MKSAHM,01-May-24,WEB,QRIS ESB,312784500
MKSAHM,01-May-24,WEB,SHOPEEPAY,527195000
MKSPER,01-Aug-24,INVOICE,GO RESTO,256562000
MKSPER,01-Aug-24,INVOICE,GRAB FOOD,353673117
MKSPER,01-Aug-24,INVOICE,QRIS ESB,450753500
MKSPER,01-Aug-24,INVOICE,QRIS SHOPEE,198210400
MKSPER,01-Aug-24,INVOICE,SHOPEEPAY,625465000
MKSPER,01-Aug-24,WEB,CASH,969237500
MKSPER,01-Aug-24,WEB,GO RESTO,256917000
MKSPER,01-Aug-24,WEB,GRAB FOOD,354521462
MKSPER,01-Aug-24,WEB,QRIS ESB,448909000
MKSPER,01-Aug-24,WEB,QRIS SHOPEE,201100000
MKSPER,01-Aug-24,WEB,SHOPEEPAY,626308500
MKSPER,01-Jul-24,INVOICE,GO RESTO,289340500
MKSPER,01-Jul-24,INVOICE,GRAB FOOD,324419049
MKSPER,01-Jul-24,INVOICE,QRIS SHOPEE,438337462
MKSPER,01-Jul-24,INVOICE,SHOPEEPAY,562734961
MKSPER,01-Jul-24,WEB,CASH,1063632000
MKSPER,01-Jul-24,WEB,EDC,52269000
MKSPER,01-Jul-24,WEB,GO RESTO,289526000
MKSPER,01-Jul-24,WEB,GRAB FOOD,325387386
MKSPER,01-Jul-24,WEB,QRIS SHOPEE,443500500
MKSPER,01-Jul-24,WEB,SHOPEEPAY,563420000
MKSTUN,01-Apr-24,INVOICE,GO RESTO,239520383
MKSTUN,01-Apr-24,INVOICE,GRAB FOOD,603274890.6
MKSTUN,01-Apr-24,INVOICE,QRIS ESB,428275500
MKSTUN,01-Apr-24,INVOICE,QRIS SHOPEE,2858500
MKSTUN,01-Apr-24,INVOICE,SHOPEEPAY,476655837
MKSTUN,01-Apr-24,WEB,GO RESTO,239530000
MKSTUN,01-Apr-24,WEB,GRAB FOOD,608661634
MKSTUN,01-Apr-24,WEB,QRIS ESB,428488500
MKSTUN,01-Apr-24,WEB,QRIS SHOPEE,2391500
MKSTUN,01-Apr-24,WEB,SHOPEEPAY,477582500
MKSTUN,01-Feb-24,INVOICE,GO RESTO,284482553
MKSTUN,01-Feb-24,INVOICE,GRAB FOOD,576801330.5
MKSTUN,01-Feb-24,INVOICE,QRIS ESB,501744500
MKSTUN,01-Feb-24,INVOICE,QRIS SHOPEE,254000
MKSTUN,01-Feb-24,INVOICE,SHOPEEPAY,560999306
MKSTUN,01-Feb-24,WEB,GO RESTO,284597500
MKSTUN,01-Feb-24,WEB,GRAB FOOD,578360110
MKSTUN,01-Feb-24,WEB,QRIS ESB,501747000
MKSTUN,01-Feb-24,WEB,SHOPEEPAY,561079500
MKSTUN,01-Jan-24,INVOICE,GO RESTO,347272500
MKSTUN,01-Jan-24,INVOICE,GRAB FOOD,648796244
MKSTUN,01-Jan-24,INVOICE,QRIS ESB,545486500
MKSTUN,01-Jan-24,INVOICE,QRIS SHOPEE,658000
MKSTUN,01-Jan-24,INVOICE,SHOPEEPAY,594730500
MKSTUN,01-Jan-24,WEB,CASH,1368052000
MKSTUN,01-Jan-24,WEB,EDC,79236500
MKSTUN,01-Jan-24,WEB,GO RESTO,347533000
MKSTUN,01-Jan-24,WEB,GRAB FOOD,649692304
MKSTUN,01-Jan-24,WEB,QRIS ESB,545549000
MKSTUN,01-Jan-24,WEB,SHOPEEPAY,595665000
MKSTUN,01-Mar-24,INVOICE,GO RESTO,193278849
MKSTUN,01-Mar-24,INVOICE,GRAB FOOD,461164310.1
MKSTUN,01-Mar-24,INVOICE,QRIS ESB,396001500
MKSTUN,01-Mar-24,INVOICE,QRIS SHOPEE,7780000
MKSTUN,01-Mar-24,INVOICE,SHOPEEPAY,441911744
MKSTUN,01-Mar-24,WEB,GO RESTO,193301500
MKSTUN,01-Mar-24,WEB,GRAB FOOD,463168350
MKSTUN,01-Mar-24,WEB,QRIS ESB,396736000
MKSTUN,01-Mar-24,WEB,QRIS SHOPEE,7332500
MKSTUN,01-Mar-24,WEB,SHOPEEPAY,442282500
MLGCIL,01-Feb-24,INVOICE,GO RESTO,69321375
MLGCIL,01-Feb-24,INVOICE,GRAB FOOD,264995447.8
MLGCIL,01-Feb-24,INVOICE,QRIS SHOPEE,78279658
MLGCIL,01-Feb-24,INVOICE,SHOPEEPAY,410322456
MLGCIL,01-Feb-24,WEB,GO RESTO,69310000
MLGCIL,01-Feb-24,WEB,GRAB FOOD,264992965
MLGCIL,01-Feb-24,WEB,QRIS SHOPEE,78272000
MLGCIL,01-Feb-24,WEB,SHOPEEPAY,410606500
MLGJAK,01-Apr-24,INVOICE,GO RESTO,95127502
MLGJAK,01-Apr-24,INVOICE,GRAB FOOD,333241311.2
MLGJAK,01-Apr-24,INVOICE,QRIS SHOPEE,236789112
MLGJAK,01-Apr-24,INVOICE,SHOPEEPAY,572017586
MLGJAK,01-Apr-24,WEB,GO RESTO,95314708
MLGJAK,01-Apr-24,WEB,GRAB FOOD,334004875
MLGJAK,01-Apr-24,WEB,QRIS SHOPEE,236202000
MLGJAK,01-Apr-24,WEB,SHOPEEPAY,572270634
MLGJAK,01-Jun-24,INVOICE,GO RESTO,126392176
MLGJAK,01-Jun-24,INVOICE,GRAB FOOD,266499142
MLGJAK,01-Jun-24,INVOICE,QRIS SHOPEE,235958251
MLGJAK,01-Jun-24,INVOICE,SHOPEEPAY,633898144
MLGJAK,01-Jun-24,WEB,CASH,466856000
MLGJAK,01-Jun-24,WEB,EDC,19590500
MLGJAK,01-Jun-24,WEB,GO RESTO,126244679
MLGJAK,01-Jun-24,WEB,GRAB FOOD,266493991
MLGJAK,01-Jun-24,WEB,QRIS SHOPEE,234726500
MLGJAK,01-Jun-24,WEB,SHOPEEPAY,634365043
MLGJAK,01-Mar-24,INVOICE,GO RESTO,75110023
MLGJAK,01-Mar-24,INVOICE,GRAB FOOD,369439924
MLGJAK,01-Mar-24,INVOICE,QRIS SHOPEE,232486300
MLGJAK,01-Mar-24,INVOICE,SHOPEEPAY,596245208
MLGJAK,01-Mar-24,WEB,GO RESTO,75202375
MLGJAK,01-Mar-24,WEB,GRAB FOOD,369691855
MLGJAK,01-Mar-24,WEB,QRIS SHOPEE,232321000
MLGJAK,01-Mar-24,WEB,SHOPEEPAY,596352297
MLGJAK,01-May-24,INVOICE,GO RESTO,122290532
MLGJAK,01-May-24,INVOICE,GRAB FOOD,326289666.6
MLGJAK,01-May-24,INVOICE,QRIS SHOPEE,278922900
MLGJAK,01-May-24,INVOICE,SHOPEEPAY,704711082
MLGJAK,01-May-24,WEB,GO RESTO,122323650
MLGJAK,01-May-24,WEB,GRAB FOOD,326670452
MLGJAK,01-May-24,WEB,QRIS SHOPEE,278917000
MLGJAK,01-May-24,WEB,SHOPEEPAY,705234058
MLGRON,01-Feb-24,INVOICE,GO RESTO,44024040
MLGRON,01-Feb-24,INVOICE,GRAB FOOD,164547300
MLGRON,01-Feb-24,INVOICE,QRIS SHOPEE,67756556
MLGRON,01-Feb-24,INVOICE,SHOPEEPAY,231675859
MLGRON,01-Feb-24,WEB,GO RESTO,44033164
MLGRON,01-Feb-24,WEB,GRAB FOOD,164531769
MLGRON,01-Feb-24,WEB,QRIS SHOPEE,67775000
MLGRON,01-Feb-24,WEB,SHOPEEPAY,232045976
MLGSUP,01-Aug-24,INVOICE,GO RESTO,127157914
MLGSUP,01-Aug-24,INVOICE,GRAB FOOD,288111362
MLGSUP,01-Aug-24,INVOICE,QRIS SHOPEE,229100456
MLGSUP,01-Aug-24,INVOICE,SHOPEEPAY,773223579
MLGSUP,01-Aug-24,WEB,CASH,1083612500
MLGSUP,01-Aug-24,WEB,GO RESTO,127286424
MLGSUP,01-Aug-24,WEB,GRAB FOOD,288412384
MLGSUP,01-Aug-24,WEB,QRIS SHOPEE,228865500
MLGSUP,01-Aug-24,WEB,SHOPEEPAY,777070990
MLGSUP,01-Jul-24,INVOICE,GO RESTO,183292921
MLGSUP,01-Jul-24,INVOICE,GRAB FOOD,283471932
MLGSUP,01-Jul-24,INVOICE,QRIS SHOPEE,211674800
MLGSUP,01-Jul-24,INVOICE,SHOPEEPAY,802754549
MLGSUP,01-Jul-24,WEB,CASH,1181971500
MLGSUP,01-Jul-24,WEB,EDC,28429000
MLGSUP,01-Jul-24,WEB,GO RESTO,183292927
MLGSUP,01-Jul-24,WEB,GRAB FOOD,283480414
MLGSUP,01-Jul-24,WEB,QRIS SHOPEE,211625000
MLGSUP,01-Jul-24,WEB,SHOPEEPAY,802971998
MLGSUP,01-Jun-24,INVOICE,GO RESTO,196810324
MLGSUP,01-Jun-24,INVOICE,GRAB FOOD,355807129
MLGSUP,01-Jun-24,INVOICE,QRIS SHOPEE,190716591
MLGSUP,01-Jun-24,INVOICE,SHOPEEPAY,869898169
MLGSUP,01-Jun-24,WEB,CASH,1204043000
MLGSUP,01-Jun-24,WEB,EDC,38782000
MLGSUP,01-Jun-24,WEB,GO RESTO,196996890
MLGSUP,01-Jun-24,WEB,GRAB FOOD,355764280
MLGSUP,01-Jun-24,WEB,QRIS SHOPEE,190820000
MLGSUP,01-Jun-24,WEB,SHOPEEPAY,870318759
MLGSUP,01-May-24,INVOICE,GO RESTO,144062090
MLGSUP,01-May-24,INVOICE,GRAB FOOD,304081895
MLGSUP,01-May-24,INVOICE,QRIS SHOPEE,151320400
MLGSUP,01-May-24,INVOICE,SHOPEEPAY,701692694
MLGSUP,01-May-24,WEB,GO RESTO,144119613
MLGSUP,01-May-24,WEB,GRAB FOOD,304603024
MLGSUP,01-May-24,WEB,QRIS SHOPEE,150670000
MLGSUP,01-May-24,WEB,SHOPEEPAY,703947058
MLGTLO,01-Apr-24,INVOICE,GO RESTO,230759649
MLGTLO,01-Apr-24,INVOICE,GRAB FOOD,705879621.2
MLGTLO,01-Apr-24,INVOICE,QRIS SHOPEE,275256016
MLGTLO,01-Apr-24,INVOICE,SHOPEEPAY,1267165922
MLGTLO,01-Apr-24,WEB,GO RESTO,231508000
MLGTLO,01-Apr-24,WEB,GRAB FOOD,708856496
MLGTLO,01-Apr-24,WEB,QRIS SHOPEE,275661000
MLGTLO,01-Apr-24,WEB,SHOPEEPAY,1268832000
MLGTLO,01-Aug-24,INVOICE,GO RESTO,229418666
MLGTLO,01-Aug-24,INVOICE,GRAB FOOD,490712182
MLGTLO,01-Aug-24,INVOICE,QRIS SHOPEE,394765412
MLGTLO,01-Aug-24,INVOICE,SHOPEEPAY,1483192191
MLGTLO,01-Aug-24,WEB,CASH,928557000
MLGTLO,01-Aug-24,WEB,EDC,3158500
MLGTLO,01-Aug-24,WEB,GO RESTO,229462170
MLGTLO,01-Aug-24,WEB,GRAB FOOD,491726582
MLGTLO,01-Aug-24,WEB,QRIS SHOPEE,394752000
MLGTLO,01-Aug-24,WEB,SHOPEEPAY,1486772721
MLGTLO,01-Feb-24,INVOICE,GO RESTO,229194222
MLGTLO,01-Feb-24,INVOICE,GRAB FOOD,701621042
MLGTLO,01-Feb-24,INVOICE,QRIS SHOPEE,236902700
MLGTLO,01-Feb-24,INVOICE,SHOPEEPAY,1301189887
MLGTLO,01-Feb-24,WEB,GO RESTO,229721000
MLGTLO,01-Feb-24,WEB,GRAB FOOD,702028219
MLGTLO,01-Feb-24,WEB,QRIS SHOPEE,236529500
MLGTLO,01-Feb-24,WEB,SHOPEEPAY,1303172000
MLGTLO,01-Jul-24,INVOICE,GO RESTO,283440590
MLGTLO,01-Jul-24,INVOICE,GRAB FOOD,453432553
MLGTLO,01-Jul-24,INVOICE,QRIS SHOPEE,347459916
MLGTLO,01-Jul-24,INVOICE,SHOPEEPAY,1388293374
MLGTLO,01-Jul-24,WEB,CASH,916870500
MLGTLO,01-Jul-24,WEB,EDC,28378000
MLGTLO,01-Jul-24,WEB,GO RESTO,283629595
MLGTLO,01-Jul-24,WEB,GRAB FOOD,453160695
MLGTLO,01-Jul-24,WEB,QRIS SHOPEE,346589500
MLGTLO,01-Jul-24,WEB,SHOPEEPAY,1392137329
MLGTLO,01-Jun-24,INVOICE,GO RESTO,323768523
MLGTLO,01-Jun-24,INVOICE,GRAB FOOD,602679569
MLGTLO,01-Jun-24,INVOICE,QRIS SHOPEE,409407178
MLGTLO,01-Jun-24,INVOICE,SHOPEEPAY,1481019675
MLGTLO,01-Jun-24,WEB,CASH,1014730000
MLGTLO,01-Jun-24,WEB,EDC,41931000
MLGTLO,01-Jun-24,WEB,GO RESTO,324396884
MLGTLO,01-Jun-24,WEB,GRAB FOOD,603140063
MLGTLO,01-Jun-24,WEB,QRIS SHOPEE,407119000
MLGTLO,01-Jun-24,WEB,SHOPEEPAY,1484717021
MLGTLO,01-Mar-24,INVOICE,GO RESTO,201555781
MLGTLO,01-Mar-24,INVOICE,GRAB FOOD,736757569
MLGTLO,01-Mar-24,INVOICE,QRIS SHOPEE,312329250
MLGTLO,01-Mar-24,INVOICE,SHOPEEPAY,1413386827
MLGTLO,01-Mar-24,WEB,GO RESTO,201717500
MLGTLO,01-Mar-24,WEB,GRAB FOOD,738241297
MLGTLO,01-Mar-24,WEB,QRIS SHOPEE,313343500
MLGTLO,01-Mar-24,WEB,SHOPEEPAY,1417042000
MLGTLO,01-May-24,INVOICE,GO RESTO,265404956
MLGTLO,01-May-24,INVOICE,GRAB FOOD,617984960.6
MLGTLO,01-May-24,INVOICE,QRIS SHOPEE,390697751
MLGTLO,01-May-24,INVOICE,SHOPEEPAY,1443990999
MLGTLO,01-May-24,WEB,GO RESTO,266059000
MLGTLO,01-May-24,WEB,GRAB FOOD,618036408
MLGTLO,01-May-24,WEB,QRIS SHOPEE,390866500
MLGTLO,01-May-24,WEB,SHOPEEPAY,1443942000
NPHLEM,01-Apr-24,INVOICE,GO RESTO,84317400
NPHLEM,01-Apr-24,INVOICE,GRAB FOOD,62200409.4
NPHLEM,01-Apr-24,INVOICE,QRIS SHOPEE,106073001
NPHLEM,01-Apr-24,INVOICE,SHOPEEPAY,317655458
NPHLEM,01-Apr-24,WEB,GO RESTO,84382578
NPHLEM,01-Apr-24,WEB,GRAB FOOD,62518179
NPHLEM,01-Apr-24,WEB,QRIS SHOPEE,106176500
NPHLEM,01-Apr-24,WEB,SHOPEEPAY,318303937
NPHLEM,01-Jun-24,INVOICE,GO RESTO,115663943
NPHLEM,01-Jun-24,INVOICE,GRAB FOOD,44925415
NPHLEM,01-Jun-24,INVOICE,QRIS SHOPEE,109097400
NPHLEM,01-Jun-24,INVOICE,SHOPEEPAY,337737184
NPHLEM,01-Jun-24,WEB,CASH,1027210500
NPHLEM,01-Jun-24,WEB,EDC,89520500
NPHLEM,01-Jun-24,WEB,GO RESTO,115931503
NPHLEM,01-Jun-24,WEB,GRAB FOOD,44936521
NPHLEM,01-Jun-24,WEB,QRIS SHOPEE,109093500
NPHLEM,01-Jun-24,WEB,SHOPEEPAY,337880190
NPHLEM,01-Mar-24,INVOICE,GO RESTO,57338259
NPHLEM,01-Mar-24,INVOICE,GRAB FOOD,40994203
NPHLEM,01-Mar-24,INVOICE,QRIS SHOPEE,77802806
NPHLEM,01-Mar-24,INVOICE,SHOPEEPAY,276969720
NPHLEM,01-Mar-24,WEB,GO RESTO,57479588
NPHLEM,01-Mar-24,WEB,GRAB FOOD,41147788
NPHLEM,01-Mar-24,WEB,QRIS SHOPEE,77817500
NPHLEM,01-Mar-24,WEB,SHOPEEPAY,277368626
NPHLEM,01-May-24,INVOICE,GO RESTO,106209946
NPHLEM,01-May-24,INVOICE,GRAB FOOD,46412622.2
NPHLEM,01-May-24,INVOICE,QRIS SHOPEE,103247214
NPHLEM,01-May-24,INVOICE,SHOPEEPAY,316204774
NPHLEM,01-May-24,WEB,GO RESTO,106270457
NPHLEM,01-May-24,WEB,GRAB FOOD,46349354
NPHLEM,01-May-24,WEB,QRIS SHOPEE,103455500
NPHLEM,01-May-24,WEB,SHOPEEPAY,317085672
PBLSUR,01-Apr-24,INVOICE,GO RESTO,238805524
PBLSUR,01-Apr-24,INVOICE,GRAB FOOD,433160750
PBLSUR,01-Apr-24,INVOICE,QRIS SHOPEE,111094014
PBLSUR,01-Apr-24,WEB,GO RESTO,238883000
PBLSUR,01-Apr-24,WEB,GRAB FOOD,434209148
PBLSUR,01-Apr-24,WEB,QRIS SHOPEE,110910500
PBLSUR,01-Feb-24,INVOICE,GO RESTO,114447419
PBLSUR,01-Feb-24,INVOICE,GRAB FOOD,283197508.5
PBLSUR,01-Feb-24,INVOICE,QRIS SHOPEE,79027600
PBLSUR,01-Feb-24,WEB,GO RESTO,114538500
PBLSUR,01-Feb-24,WEB,GRAB FOOD,283504558
PBLSUR,01-Feb-24,WEB,QRIS SHOPEE,78892500
PBLSUR,01-Jun-24,INVOICE,GO RESTO,246567391
PBLSUR,01-Jun-24,INVOICE,GRAB FOOD,305019431
PBLSUR,01-Jun-24,INVOICE,QRIS SHOPEE,105589318
PBLSUR,01-Jun-24,WEB,CASH,1572078500
PBLSUR,01-Jun-24,WEB,EDC,16330000
PBLSUR,01-Jun-24,WEB,GO RESTO,246487000
PBLSUR,01-Jun-24,WEB,GRAB FOOD,305108122
PBLSUR,01-Jun-24,WEB,QRIS SHOPEE,105378500
PBLSUR,01-Mar-24,INVOICE,GO RESTO,157982224
PBLSUR,01-Mar-24,INVOICE,GRAB FOOD,262623385
PBLSUR,01-Mar-24,INVOICE,QRIS SHOPEE,83257555
PBLSUR,01-Mar-24,WEB,GO RESTO,157922500
PBLSUR,01-Mar-24,WEB,GRAB FOOD,262935190
PBLSUR,01-Mar-24,WEB,QRIS SHOPEE,82060000
PBLSUR,01-May-24,INVOICE,GO RESTO,197383646
PBLSUR,01-May-24,INVOICE,GRAB FOOD,293434932
PBLSUR,01-May-24,INVOICE,QRIS SHOPEE,96843858
PBLSUR,01-May-24,WEB,GO RESTO,197332500
PBLSUR,01-May-24,WEB,GRAB FOOD,293783909
PBLSUR,01-May-24,WEB,QRIS SHOPEE,96874000
SBYAMB,01-Aug-24,INVOICE,GO RESTO,358549602
SBYAMB,01-Aug-24,INVOICE,GRAB FOOD,291175622
SBYAMB,01-Aug-24,INVOICE,QRIS SHOPEE,79257500
SBYAMB,01-Aug-24,INVOICE,QRIS TELKOM,300421000
SBYAMB,01-Aug-24,INVOICE,SHOPEEPAY,1580656563
SBYAMB,01-Aug-24,WEB,CASH,1026233000
SBYAMB,01-Aug-24,WEB,EDC,29466500
SBYAMB,01-Aug-24,WEB,GO RESTO,359052714
SBYAMB,01-Aug-24,WEB,GRAB FOOD,295717185
SBYAMB,01-Aug-24,WEB,QRIS SHOPEE,79121500
SBYAMB,01-Aug-24,WEB,QRIS TELKOM,297850000
SBYAMB,01-Aug-24,WEB,SHOPEEPAY,1582169000
SBYAMB,01-Jul-24,INVOICE,GO RESTO,442273555
SBYAMB,01-Jul-24,INVOICE,GRAB FOOD,285925013
SBYAMB,01-Jul-24,INVOICE,QRIS SHOPEE,135794010
SBYAMB,01-Jul-24,INVOICE,QRIS TELKOM,215848500
SBYAMB,01-Jul-24,INVOICE,SHOPEEPAY,1465194019
SBYAMB,01-Jul-24,WEB,CASH,1096935000
SBYAMB,01-Jul-24,WEB,EDC,29712000
SBYAMB,01-Jul-24,WEB,GO RESTO,442923500
SBYAMB,01-Jul-24,WEB,GRAB FOOD,289459603
SBYAMB,01-Jul-24,WEB,QRIS SHOPEE,136109000
SBYAMB,01-Jul-24,WEB,QRIS TELKOM,216320000
SBYAMB,01-Jul-24,WEB,SHOPEEPAY,1465976500
SBYKEN,01-Aug-24,INVOICE,GO RESTO,134519649
SBYKEN,01-Aug-24,INVOICE,GRAB FOOD,126794817
SBYKEN,01-Aug-24,INVOICE,QRIS SHOPEE,153502
SBYKEN,01-Aug-24,INVOICE,QRIS TELKOM,317062000
SBYKEN,01-Aug-24,INVOICE,SHOPEEPAY,763512864
SBYKEN,01-Aug-24,WEB,CASH,1262951500
SBYKEN,01-Aug-24,WEB,EDC,57750000
SBYKEN,01-Aug-24,WEB,GO RESTO,134912568
SBYKEN,01-Aug-24,WEB,GRAB FOOD,127387160
SBYKEN,01-Aug-24,WEB,QRIS SHOPEE,449000
SBYKEN,01-Aug-24,WEB,QRIS TELKOM,316441500
SBYKEN,01-Aug-24,WEB,SHOPEEPAY,766626835
