CAB,MONTH,Kategori,GO RESTO,GRAB FOOD,QRIS SHOPEE,QRIS TELKOM/ESB,SHOPEEPAY
KYBTEB,01-May-24,SELISIH LEBIH BAYAR OJOL,35497,0,0,0,27502
KYBTEB,01-May-24,SELISIH LEBIH BAYAR QRIS,0,0,1000,0,0
KYBTEB,01-May-24,TIDAK ADA INVOICE OJOL,-3243966,-1299555,-365500,0,-3358236
KYBTEB,01-May-24,TIDAK ADA TRANSAKSI DI WEB,1831762,283471,314000,0,1853457
KYBTEB,01-May-24,TIDAK ADA TRANSAKSI OJOL,0,0,0,0,162064
KYBTEB,01-May-24,TRANSAKSI KEMARIN,2110358,25834745,260500,0,33568300
MKSAHM,01-Apr-24,CANCEL NOTA,0,-2840691,0,0,-317500
MKSAHM,01-Apr-24,DOUBLE INPUT,-178000,-216000,0,0,-59000
MKSAHM,01-Apr-24,INVOICE BEDA HARI,-144000,-27284507,0,-9691000,-5684500
MKSAHM,01-Apr-24,PROMO MARKETING/ADJUSTMENT,0,-484526.4,0,0,0
MKSAHM,01-Apr-24,SALAH SLOT PEMBAYARAN,-31000,0,61000,0,-29000
MKSAHM,01-Apr-24,SELISIH IT,587740,-150160,0,0,6562
MKSAHM,01-Apr-24,SELISIH KURANG BAYAR OJOL,0,-19800,0,0,0
MKSAHM,01-Apr-24,TIDAK ADA INVOICE OJOL,-171000,-574957,0,-87500,-188000
MKSAHM,01-Apr-24,TIDAK ADA TRANSAKSI DI WEB,0,109960,0,1576000,0
MKSAHM,01-Apr-24,TRANSAKSI KEMARIN,144000,27532227,0,10478000,5618500
MKSAHM,01-Feb-24,CANCEL NOTA,0,-894000,0,0,-218000
MKSAHM,01-Feb-24,DOUBLE INPUT,-221000,-286000,0,0,-346000
MKSAHM,01-Feb-24,INVOICE BEDA HARI,-4735500,-14356250,0,-14399000,-8422000
MKSAHM,01-Feb-24,PROMO MARKETING/ADJUSTMENT,0,-156320,0,0,0
MKSAHM,01-Feb-24,SALAH SLOT PEMBAYARAN,0,0,46500,0,-77500
MKSAHM,01-Feb-24,SELISIH IT,482138,-457970,49000,0,791902
MKSAHM,01-Feb-24,SELISIH KURANG BAYAR OJOL,0,-13400,0,0,0
MKSAHM,01-Feb-24,TIDAK ADA INVOICE OJOL,0,-1068280,0,0,-631000
MKSAHM,01-Feb-24,TIDAK ADA INVOICE QRIS,0,0,0,-21500,0
MKSAHM,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,0,709740,0,1231500,30000
MKSAHM,01-Feb-24,TRANSAKSI KEMARIN,4409500,13830950,0,14314500,8017500
MKSAHM,01-Jan-24,CANCEL NOTA,0,-1084000,0,0,-460000
MKSAHM,01-Jan-24,DOUBLE INPUT,-142000,-115000,0,0,-274000
MKSAHM,01-Jan-24,INVOICE BEDA HARI,-10743000,-15634171,0,-11912500,-16643000
MKSAHM,01-Jan-24,SALAH SLOT PEMBAYARAN,-29000,0,0,0,0
MKSAHM,01-Jan-24,SELISIH KURANG BAYAR OJOL,-6000,-296000,0,0,0
MKSAHM,01-Jan-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,15500
MKSAHM,01-Jan-24,TIDAK ADA INVOICE OJOL,-109000,-171230,0,0,-197000
MKSAHM,01-Jan-24,TIDAK ADA INVOICE QRIS,0,0,0,-82500,0
MKSAHM,01-Jan-24,TIDAK ADA TRANSAKSI DI WEB,777000,723140,0,1200500,0
MKSAHM,01-Jan-24,TRANSAKSI KEMARIN,10292000,14518731,0,12247500,16889500
MKSAHM,01-Jun-24,CANCEL NOTA,-215500,-820474,0,0,-637500
MKSAHM,01-Jun-24,DOUBLE INPUT,-60000,0,0,0,-160500
MKSAHM,01-Jun-24,INVOICE BEDA HARI,-1762000,-12119332,0,-5380000,-1325000
MKSAHM,01-Jun-24,PROMO MARKETING/ADJUSTMENT,0,-3430,0,0,-43745
MKSAHM,01-Jun-24,SALAH SLOT PEMBAYARAN,15003,0,0,0,-15500
MKSAHM,01-Jun-24,SELISIH IT,-554756,-38093,0,0,-434296
MKSAHM,01-Jun-24,SELISIH LEBIH BAYAR OJOL,15010,0,0,0,18066
MKSAHM,01-Jun-24,TIDAK ADA INVOICE OJOL,0,-520714,0,0,-154500
MKSAHM,01-Jun-24,TIDAK ADA INVOICE QRIS,0,0,0,-73000,0
MKSAHM,01-Jun-24,TIDAK ADA TRANSAKSI DI WEB,88016,108985,0,0,0
MKSAHM,01-Jun-24,TRANSAKSI KEMARIN,2261556,12334743,0,5531500,1500690
MKSAHM,01-Mar-24,CANCEL NOTA,-1171500,-1071210,0,0,-805500
MKSAHM,01-Mar-24,DOUBLE INPUT,-341000,-104000,0,0,-603000
MKSAHM,01-Mar-24,INVOICE BEDA HARI,-192500,-24095260,0,-16506000,-329500
MKSAHM,01-Mar-24,PROMO MARKETING/ADJUSTMENT,0,14600,0,0,0
MKSAHM,01-Mar-24,SALAH SLOT PEMBAYARAN,-71495,0,332000,0,-261500
MKSAHM,01-Mar-24,SELISIH IT,-280197,-287860,0,0,763266
MKSAHM,01-Mar-24,SELISIH KURANG BAYAR OJOL,0,-43880,0,0,-14464
MKSAHM,01-Mar-24,SELISIH LEBIH BAYAR OJOL,14022,0,0,0,15526
MKSAHM,01-Mar-24,TIDAK ADA INVOICE OJOL,0,-671440,0,-115000,-266000
MKSAHM,01-Mar-24,TIDAK ADA INVOICE QRIS,0,0,0,-402500,0
MKSAHM,01-Mar-24,TIDAK ADA TRANSAKSI DI WEB,0,0,0,1035000,0
MKSAHM,01-Mar-24,TRANSAKSI KEMARIN,192500,23657940,0,16140000,395500
MKSAHM,01-May-24,CANCEL NOTA,-424000,-552613,0,0,-772500
MKSAHM,01-May-24,DOUBLE INPUT,0,0,0,0,-60000
MKSAHM,01-May-24,INVOICE BEDA HARI,-286500,-20866755,0,-8043000,-181500
MKSAHM,01-May-24,PROMO MARKETING/ADJUSTMENT,0,100613.65,0,0,0
MKSAHM,01-May-24,SALAH SLOT PEMBAYARAN,-42500,0,0,0,43524
MKSAHM,01-May-24,SELISIH IT,-90501,-358636,0,0,31957
MKSAHM,01-May-24,TIDAK ADA INVOICE OJOL,0,0,0,-65000,0
MKSAHM,01-May-24,TIDAK ADA INVOICE QRIS,0,0,0,-59500,0
MKSAHM,01-May-24,TIDAK ADA TRANSAKSI DI WEB,163557,161147,0,866000,0
MKSAHM,01-May-24,TRANSAKSI KEMARIN,286513,21621298,0,7203000,258500
MKSPER,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MKSPER,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MKSPER,01-Aug-24,CANCEL NOTA,-820500,-79684,0,-72000,-654000
MKSPER,01-Aug-24,DOUBLE INPUT,0,0,0,0,-25000
MKSPER,01-Aug-24,INVOICE BEDA HARI,-8957000,-6452416,-8902500,-17574000,-22680000
MKSPER,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-3084,0,0,0
MKSPER,01-Aug-24,SALAH SLOT PEMBAYARAN,0,0,201000,0,-178500
MKSPER,01-Aug-24,SELISIH IT,0,-22623,0,0,0
MKSPER,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-1500,0,0
MKSPER,01-Aug-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,3000
MKSPER,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,93400,0,0
MKSPER,01-Aug-24,TIDAK ADA INVOICE OJOL,0,0,0,0,-93000
MKSPER,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-3477000,-76000,0
MKSPER,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,0,631000,203500,0
MKSPER,01-Aug-24,TRANSAKSI KEMARIN,9422500,5709462,8566000,19363000,22784000
MKSPER,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MKSPER,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MKSPER,01-Jul-24,CANCEL NOTA,-102500,-454203,0,0,-906000
MKSPER,01-Jul-24,INVOICE BEDA HARI,-9777500,-7093263,-17159000,0,-20306500
MKSPER,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-3265,0,0,0
MKSPER,01-Jul-24,SALAH SLOT PEMBAYARAN,0,0,143500,0,16000
MKSPER,01-Jul-24,SELISIH IT,0,-307417,0,0,-1039
MKSPER,01-Jul-24,SELISIH KURANG BAYAR OJOL,0,0,-1000,0,0
MKSPER,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-29999,0,0
MKSPER,01-Jul-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,500
MKSPER,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,270461,0,0
MKSPER,01-Jul-24,TIDAK ADA INVOICE OJOL,-114000,-375621,-125000,0,-124000
MKSPER,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-5462500,0,0
MKSPER,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,0,0,15500,0,0
MKSPER,01-Jul-24,TRANSAKSI KEMARIN,9808500,7265432,17185000,0,20636000
MKSTUN,01-Apr-24,CANCEL NOTA,-62000,-2036554,0,0,-46500
MKSTUN,01-Apr-24,DOUBLE INPUT,-49000,-134500,0,0,-278000
MKSTUN,01-Apr-24,INVOICE BEDA HARI,-195000,-5857844,0,-1655000,-2087500
MKSTUN,01-Apr-24,PROMO MARKETING/ADJUSTMENT,0,-765544.4,0,0,0
MKSTUN,01-Apr-24,SALAH SLOT PEMBAYARAN,-55496,76362,467000,0,-415500
MKSTUN,01-Apr-24,SELISIH IT,26353,-94120,0,0,69305
MKSTUN,01-Apr-24,SELISIH KURANG BAYAR OJOL,0,-19800,0,0,-12968
MKSTUN,01-Apr-24,SELISIH LEBIH BAYAR OJOL,83522,0,0,0,0
MKSTUN,01-Apr-24,TIDAK ADA INVOICE OJOL,-15000,-2169075,0,-262500,-243000
MKSTUN,01-Apr-24,TIDAK ADA INVOICE QRIS,0,0,0,-58500,0
MKSTUN,01-Apr-24,TIDAK ADA TRANSAKSI DI WEB,62004,0,0,108000,0
MKSTUN,01-Apr-24,TRANSAKSI KEMARIN,195000,5614332,0,1655000,2087500
MKSTUN,01-Feb-24,CANCEL NOTA,0,-47000,0,0,0
MKSTUN,01-Feb-24,DOUBLE INPUT,-89000,0,0,-167000,0
MKSTUN,01-Feb-24,INVOICE BEDA HARI,0,-67080,0,0,0
MKSTUN,01-Feb-24,PROMO MARKETING/ADJUSTMENT,22367,-399860,0,0,0
MKSTUN,01-Feb-24,SALAH SLOT PEMBAYARAN,-76000,0,224000,0,-148000
MKSTUN,01-Feb-24,SELISIH IT,27686,-42240,0,0,128806
MKSTUN,01-Feb-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-1000
MKSTUN,01-Feb-24,TIDAK ADA INVOICE OJOL,0,-1121680,0,-34500,-60000
MKSTUN,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,0,52000,30000,199000,0
MKSTUN,01-Feb-24,TRANSAKSI KEMARIN,0,67080,0,0,0
MKSTUN,01-Jan-24,CANCEL NOTA,0,-709500,0,-331500,-101500
MKSTUN,01-Jan-24,DOUBLE INPUT,-101000,0,0,0,-227500
MKSTUN,01-Jan-24,INVOICE BEDA HARI,0,-184076,0,0,0
MKSTUN,01-Jan-24,KURANG INPUT (OJOL),0,0,0,0,0
MKSTUN,01-Jan-24,SALAH SLOT PEMBAYARAN,-159500,0,310500,0,-147000
MKSTUN,01-Jan-24,SELISIH KURANG BAYAR OJOL,0,-38000,0,0,0
MKSTUN,01-Jan-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,15500
MKSTUN,01-Jan-24,TIDAK ADA INVOICE OJOL,0,-175240,0,0,-474000
MKSTUN,01-Jan-24,TIDAK ADA TRANSAKSI DI WEB,0,0,347500,269000,0
MKSTUN,01-Jan-24,TRANSAKSI KEMARIN,0,210756,0,0,0
MKSTUN,01-Mar-24,CANCEL NOTA,0,-1137080,0,0,0
MKSTUN,01-Mar-24,DOUBLE INPUT,-105000,0,0,0,-151000
MKSTUN,01-Mar-24,INVOICE BEDA HARI,0,-216940,0,0,0
MKSTUN,01-Mar-24,PROMO MARKETING/ADJUSTMENT,0,-27039.9,0,0,0
MKSTUN,01-Mar-24,SALAH SLOT PEMBAYARAN,1009,0,445500,23000,-448000
MKSTUN,01-Mar-24,SELISIH IT,36331,-26680,0,0,228244
MKSTUN,01-Mar-24,SELISIH KURANG BAYAR OJOL,0,-68120,0,0,0
MKSTUN,01-Mar-24,SELISIH KURANG BAYAR QRIS,0,-36600,0,0,0
MKSTUN,01-Mar-24,SELISIH LEBIH BAYAR QRIS,0,0,1000,0,0
MKSTUN,01-Mar-24,TIDAK ADA INVOICE OJOL,0,-723240,0,-617000,0
MKSTUN,01-Mar-24,TIDAK ADA INVOICE QRIS,0,0,1000,-228500,0
MKSTUN,01-Mar-24,TIDAK ADA TRANSAKSI DI WEB,45009,41400,0,88000,0
MKSTUN,01-Mar-24,TRANSAKSI KEMARIN,0,190260,0,0,0
MLGCIL,01-Feb-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGCIL,01-Feb-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGCIL,01-Feb-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGCIL,01-Feb-24,CANCEL NOTA,0,0,0,0,-89000
MLGCIL,01-Feb-24,DOUBLE INPUT,0,0,0,0,-56000
MLGCIL,01-Feb-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGCIL,01-Feb-24,PROMO MARKETING/ADJUSTMENT,0,15671.8,0,0,-176374
MLGCIL,01-Feb-24,SELISIH IT,15375,0,0,0,61289
MLGCIL,01-Feb-24,SELISIH KURANG BAYAR OJOL,-4000,0,0,0,0
MLGCIL,01-Feb-24,SELISIH KURANG BAYAR QRIS,0,0,-7500,0,0
MLGCIL,01-Feb-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,34541
MLGCIL,01-Feb-24,SELISIH LEBIH BAYAR QRIS,0,0,8100,0,0
MLGCIL,01-Feb-24,TIDAK ADA INVOICE OJOL,0,-38197,0,0,-58500
MLGCIL,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,0,25008,7058,0,0
MLGJAK,01-Apr-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGJAK,01-Apr-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGJAK,01-Apr-24,CANCEL NOTA,0,0,-244500,0,-15508
MLGJAK,01-Apr-24,DOUBLE INPUT,0,0,-125000,0,-127525
MLGJAK,01-Apr-24,INVOICE BEDA HARI,0,-253509,0,0,0
MLGJAK,01-Apr-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGJAK,01-Apr-24,PROMO MARKETING/ADJUSTMENT,0,-269738,0,0,-149590
MLGJAK,01-Apr-24,SALAH SLOT PEMBAYARAN,-43017,35016,454000,0,42503
MLGJAK,01-Apr-24,SELISIH IT,-128,-375835,0,0,1563
MLGJAK,01-Apr-24,SELISIH KURANG BAYAR QRIS,0,0,-5500,0,0
MLGJAK,01-Apr-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,1000
MLGJAK,01-Apr-24,SELISIH LEBIH BAYAR QRIS,0,0,871612,0,0
MLGJAK,01-Apr-24,TIDAK ADA INVOICE OJOL,-144061,-153005,0,0,-101008
MLGJAK,01-Apr-24,TIDAK ADA INVOICE QRIS,0,0,-375500,0,0
MLGJAK,01-Apr-24,TIDAK ADA TRANSAKSI DI WEB,0,0,12000,0,95517
MLGJAK,01-Apr-24,TRANSAKSI KEMARIN,0,253507,0,0,0
MLGJAK,01-Jun-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGJAK,01-Jun-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGJAK,01-Jun-24,CANCEL NOTA,0,0,-251000,0,-305572
MLGJAK,01-Jun-24,DOUBLE INPUT,0,0,0,0,-40015
MLGJAK,01-Jun-24,INVOICE BEDA HARI,-840760,-4280767,-2482000,0,-6440198
MLGJAK,01-Jun-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGJAK,01-Jun-24,PROMO MARKETING/ADJUSTMENT,0,-4299,0,0,-40024
MLGJAK,01-Jun-24,SALAH SLOT PEMBAYARAN,148060,0,109500,0,-89522
MLGJAK,01-Jun-24,SELISIH IT,437,-48004,0,0,1228
MLGJAK,01-Jun-24,SELISIH KURANG BAYAR OJOL,-1000,0,0,0,-15003
MLGJAK,01-Jun-24,SELISIH KURANG BAYAR QRIS,0,0,-3000,0,0
MLGJAK,01-Jun-24,SELISIH LEBIH BAYAR OJOL,0,0,18150,0,22009
MLGJAK,01-Jun-24,SELISIH LEBIH BAYAR QRIS,0,0,1394600,0,0
MLGJAK,01-Jun-24,TIDAK ADA INVOICE OJOL,0,-45511,0,0,0
MLGJAK,01-Jun-24,TIDAK ADA INVOICE QRIS,0,0,-244500,0,0
MLGJAK,01-Jun-24,TIDAK ADA TRANSAKSI DI WEB,0,103049,208001,0,0
MLGJAK,01-Jun-24,TRANSAKSI KEMARIN,840760,4280683,2482000,0,6440198
MLGJAK,01-Mar-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGJAK,01-Mar-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGJAK,01-Mar-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGJAK,01-Mar-24,CANCEL NOTA,-125566,0,0,0,0
MLGJAK,01-Mar-24,DOUBLE INPUT,0,0,0,0,-165065
MLGJAK,01-Mar-24,INVOICE BEDA HARI,0,-233513,0,0,0
MLGJAK,01-Mar-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGJAK,01-Mar-24,PROMO MARKETING/ADJUSTMENT,0,-7264,0,0,0
MLGJAK,01-Mar-24,SALAH SLOT PEMBAYARAN,27509,0,45000,0,-28510
MLGJAK,01-Mar-24,SELISIH IT,205,-64008,0,0,966
MLGJAK,01-Mar-24,SELISIH KURANG BAYAR OJOL,0,0,-500,0,-1001
MLGJAK,01-Mar-24,SELISIH KURANG BAYAR QRIS,0,0,-9000,0,0
MLGJAK,01-Mar-24,SELISIH LEBIH BAYAR OJOL,5500,0,0,0,37508
MLGJAK,01-Mar-24,SELISIH LEBIH BAYAR QRIS,0,0,22800,0,0
MLGJAK,01-Mar-24,TIDAK ADA INVOICE OJOL,0,-279182,0,0,-61520
MLGJAK,01-Mar-24,TIDAK ADA INVOICE QRIS,0,0,-54000,0,0
MLGJAK,01-Mar-24,TIDAK ADA TRANSAKSI DI WEB,0,98528,161000,0,110533
MLGJAK,01-Mar-24,TRANSAKSI KEMARIN,0,233508,0,0,0
MLGJAK,01-May-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGJAK,01-May-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGJAK,01-May-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGJAK,01-May-24,CANCEL NOTA,-33514,-36517,-26000,0,-230080
MLGJAK,01-May-24,DOUBLE INPUT,0,0,0,0,-140053
MLGJAK,01-May-24,INVOICE BEDA HARI,0,-230607,0,0,0
MLGJAK,01-May-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGJAK,01-May-24,PROMO MARKETING/ADJUSTMENT,0,-380,0,0,0
MLGJAK,01-May-24,SALAH SLOT PEMBAYARAN,0,0,12000,0,0
MLGJAK,01-May-24,SELISIH IT,396,-191822,0,0,1211
MLGJAK,01-May-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-3993
MLGJAK,01-May-24,SELISIH KURANG BAYAR QRIS,0,0,-26300,0,0
MLGJAK,01-May-24,SELISIH LEBIH BAYAR QRIS,0,0,84700,0,0
MLGJAK,01-May-24,TIDAK ADA INVOICE OJOL,0,-152060,0,0,-150061
MLGJAK,01-May-24,TIDAK ADA INVOICE QRIS,0,0,-386500,0,0
MLGJAK,01-May-24,TIDAK ADA TRANSAKSI DI WEB,0,0,348000,0,0
MLGJAK,01-May-24,TRANSAKSI KEMARIN,0,230601,0,0,0
MLGRON,01-Feb-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGRON,01-Feb-24,CANCEL NOTA,-69526,0,0,0,-67018
MLGRON,01-Feb-24,DOUBLE INPUT,0,0,-20500,0,0
MLGRON,01-Feb-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGRON,01-Feb-24,PROMO MARKETING/ADJUSTMENT,0,-673,0,0,-150019
MLGRON,01-Feb-24,SALAH SLOT PEMBAYARAN,68000,0,20500,0,-70000
MLGRON,01-Feb-24,SELISIH IT,418,0,0,0,-3544
MLGRON,01-Feb-24,SELISIH KURANG BAYAR OJOL,-8016,0,0,0,0
MLGRON,01-Feb-24,SELISIH KURANG BAYAR QRIS,0,0,-500,0,0
MLGRON,01-Feb-24,SELISIH LEBIH BAYAR OJOL,0,0,30000,0,13500
MLGRON,01-Feb-24,SELISIH LEBIH BAYAR QRIS,0,0,8000,0,0
MLGRON,01-Feb-24,TIDAK ADA INVOICE OJOL,0,0,0,0,-160545
MLGRON,01-Feb-24,TIDAK ADA INVOICE QRIS,0,0,-56000,0,0
MLGRON,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,0,16204,56,0,67509
MLGSUP,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Aug-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Aug-24,CANCEL NOTA,0,0,0,0,-323017
MLGSUP,01-Aug-24,DOUBLE INPUT,-58001,0,0,0,-82006
MLGSUP,01-Aug-24,INVOICE BEDA HARI,-277001,-7139072,-594000,0,-7411499
MLGSUP,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-10040,0,0,0
MLGSUP,01-Aug-24,SALAH SLOT PEMBAYARAN,0,0,195000,0,0
MLGSUP,01-Aug-24,SELISIH IT,-9,-127011,0,0,-2055792
MLGSUP,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-26045,0,0
MLGSUP,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,19000,0,0
MLGSUP,01-Aug-24,TIDAK ADA INVOICE OJOL,-70500,0,0,0,0
MLGSUP,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-168500,0,0
MLGSUP,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,0,215501,0,30002
MLGSUP,01-Aug-24,TRANSAKSI KEMARIN,277001,6975101,594000,0,5994901
MLGSUP,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Jul-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Jul-24,CANCEL NOTA,0,0,-88000,0,-377021
MLGSUP,01-Jul-24,DOUBLE INPUT,0,0,0,0,-188007
MLGSUP,01-Jul-24,INVOICE BEDA HARI,-149000,-6229050,-149000,0,-2620152
MLGSUP,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,1431,0,0,0
MLGSUP,01-Jul-24,SALAH SLOT PEMBAYARAN,0,0,11000,0,0
MLGSUP,01-Jul-24,SELISIH IT,-6,-104010,31500,0,-145597
MLGSUP,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-5800,0,0
MLGSUP,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,98900,0,0
MLGSUP,01-Jul-24,TIDAK ADA INVOICE OJOL,0,-41000,0,0,0
MLGSUP,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-196000,0,0
MLGSUP,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,0,34500,198200,0,0
MLGSUP,01-Jul-24,TRANSAKSI KEMARIN,149000,6329647,149000,0,3113328
MLGSUP,01-Jun-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Jun-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Jun-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGSUP,01-Jun-24,CANCEL NOTA,0,0,0,0,-506647
MLGSUP,01-Jun-24,DOUBLE INPUT,-55018,0,0,0,-84022
MLGSUP,01-Jun-24,INVOICE BEDA HARI,-69526,-8080462,-166000,0,-12358689
MLGSUP,01-Jun-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGSUP,01-Jun-24,PROMO MARKETING/ADJUSTMENT,0,-5098,0,0,-42023
MLGSUP,01-Jun-24,SALAH SLOT PEMBAYARAN,-40510,40510,128507,0,-13507
MLGSUP,01-Jun-24,SELISIH IT,2,-152014,0,0,39523
MLGSUP,01-Jun-24,SELISIH KURANG BAYAR QRIS,0,0,-14700,0,0
MLGSUP,01-Jun-24,SELISIH LEBIH BAYAR OJOL,0,0,800,0,27015
MLGSUP,01-Jun-24,SELISIH LEBIH BAYAR QRIS,0,0,43984,0,0
MLGSUP,01-Jun-24,TIDAK ADA INVOICE OJOL,-91040,0,0,0,-97541
MLGSUP,01-Jun-24,TIDAK ADA INVOICE QRIS,0,0,-623500,0,0
MLGSUP,01-Jun-24,TIDAK ADA TRANSAKSI DI WEB,0,0,361500,0,168068
MLGSUP,01-Jun-24,TRANSAKSI KEMARIN,69526,8239913,166000,0,12447233
MLGSUP,01-May-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGSUP,01-May-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
MLGSUP,01-May-24,CANCEL NOTA,-14508,0,0,0,-1096371
MLGSUP,01-May-24,DOUBLE INPUT,-43018,-131538,0,0,-121056
MLGSUP,01-May-24,INVOICE BEDA HARI,0,-693290,-11000,0,-2453861
MLGSUP,01-May-24,KURANG INPUT (OJOL),0,0,0,0,0
MLGSUP,01-May-24,PROMO MARKETING/ADJUSTMENT,0,-4666,0,0,0
MLGSUP,01-May-24,SALAH SLOT PEMBAYARAN,0,0,137500,0,0
MLGSUP,01-May-24,SELISIH IT,3,-143819,0,0,-349219
MLGSUP,01-May-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-15002
MLGSUP,01-May-24,SELISIH KURANG BAYAR QRIS,0,0,-52000,0,0
MLGSUP,01-May-24,SELISIH LEBIH BAYAR QRIS,0,0,643900,0,0
MLGSUP,01-May-24,TIDAK ADA INVOICE OJOL,0,0,-9500,0,-81509
MLGSUP,01-May-24,TIDAK ADA INVOICE QRIS,0,0,-1328000,0,0
MLGSUP,01-May-24,TIDAK ADA TRANSAKSI DI WEB,0,103555,1258500,0,34515
MLGSUP,01-May-24,TRANSAKSI KEMARIN,0,348629,11000,0,1828139
MLGTLO,01-Apr-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MLGTLO,01-Apr-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
