Month,PIC,Pemasok,Kategori Pemasok,Kategori Barang,Nama Cabang,Kode #,#Prime.Qty,#Purch.Total,min,max
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200198,6000,2010000,335,335
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200201,5,150000,30000,30000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200207,5,1000000,200000,200000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200208,35,350000,10000,10000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200209,21250,1105000,52,52
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200210,4000,640000,160,160
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200293,35,840000,24000,24000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200298,140,2100000,15000,15000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200299,130,1950000,15000,15000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200300,40,600000,15000,15000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200301,160,2400000,15000,15000
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,COST - PACKAGING,KCCBZY,200746,24000,1000000,41.666666,41.666666
December,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,SLTRRE,100047,56500,2203500,39,39
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,Kebersihan [NPCR],IYMXAP,410272,60,570000,9500,9500
December,LAINNYA,PT. BIG DADDY ICON COMICS,Umum,Kebersihan [NPCR],WRWQGU,410272,80,760000,9500,9500
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,COST - 00,KJXGBJ,200318,20,1200000,60000,60000
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,COST - 00,NZLVNV,200318,20,1200000,60000,60000
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,COST - 00,ZSXZEJ,200318,39,2340000,60000,60000
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,Kebersihan [NPCR],KJXGBJ,410273,20,1200000,60000,60000
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,Kebersihan [NPCR],UPJCIK,410273,30,1800000,60000,60000
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,Kebersihan [NPCR],NZLVNV,410273,20,1200000,60000,60000
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,Kebersihan [NPCR],GPNXOH,410273,15,900000,60000,60000
December,LAINNYA,PT. ONSLAUGHT MARVEL COMICS,Umum,Kebersihan [NPCR],ZSXZEJ,410273,45,2700000,60000,60000
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,TMKDQO,200707,114000,12540000,110,110
December,LAINNYA,PT. OMEGA RED MARVEL COMICS,Umum,COST - PACKAGING,LVZNFM,200213,30000,6375000,212.5,212.5
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,EJBHRR,200707,60000,6600000,110,110
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,EFVNJZ,200707,84000,9240000,110,110
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,DEMUFC,200707,102000,11220000,110,110
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,HLCMCQ,200707,69000,7590000,110,110
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,LDFANO,200707,150000,16500000,110,110
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,HZERZV,200707,165000,18150000,110,110
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,PIKBZU,200707,213000,23430000,110,110
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,UTGJQM,200318,18,756000,42000,42000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,BFNTLT,200318,10,430000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,NQQIOU,200318,13,559000,43000,43000
December,LAINNYA,PT. ORACLE DC COMICS,Umum,COST - PACKAGING,UROTOU,200707,117000,12870000,110,110
December,LAINNYA,PT. OMEGA RED MARVEL COMICS,Umum,COST - PACKAGING,LVZNFM,200212,69000,16905000,245,245
December,LAINNYA,PT. OMEGA RED MARVEL COMICS,Umum,COST - 00,LVZNFM,200287,19500,2047500,105,105
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,Kebersihan [NPCR],MWMNFW,410272,65,780000,12000,12000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200299,10,350000,35000,35000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200300,20,350000,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200301,50,875000,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200198,6000,1960000,300,340
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200201,7,224000,32000,32000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200207,1,135000,135000,135000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200208,19,716000,35000,38000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200209,17500,1330000,76,76
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200210,4000,550000,137.5,137.5
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200293,26,715000,27500,27500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200298,155,2712500,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200299,90,3150000,35000,35000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200300,30,525000,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200301,165,2887500,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200314,9,81000,9000,9000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,MWMNFW,200746,12000,525000,43.75,43.75
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,Beban Packaging [NPR],GYGDBN,410275,15000,1050000,70,70
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,Beban Packaging [NPR],DEGYUZ,410275,2000,140000,70,70
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,Beban Packaging [NPR],MWMNFW,410275,5000,350000,70,70
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,Kebersihan [NPCR],GYGDBN,410272,80,960000,12000,12000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,Kebersihan [NPCR],DEGYUZ,410272,25,300000,12000,12000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,TDULAD,200318,28,1176000,42000,42000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200298,20,350000,17500,17500
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,BOKAFX,200318,5,187500,37500,37500
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,QDCVFP,200318,8,336000,42000,42000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],BOKAFX,410273,10,375000,37500,37500
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],LVZNFM,410273,16,672000,42000,42000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],QDCVFP,410273,20,840000,42000,42000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],RQXKOD,410273,8,300000,37500,37500
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],YYFEWX,410273,20,860000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],KAZNMJ,410273,32,1376000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],MOZUUP,410273,14,602000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],DTGQVP,410273,17,731000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],OMFVGU,410273,17,731000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],TDULAD,410273,8,336000,42000,42000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],FJTDPL,410273,9,387000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],XLZXXM,410273,12,516000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],NOIHPO,410273,11,473000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],LLAUUM,410273,12,516000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],WUOPGM,410273,10,430000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],CJJXET,410273,14,602000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],PBQKON,410273,24,1032000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],LQFYFV,410273,15,645000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],NOKHBF,410273,38,1634000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],QLHLFT,410273,10,430000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],MEMPNM,410273,12,516000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],NQQIOU,410273,24,1032000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],BFNTLT,410273,15,645000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],UTGJQM,410273,4,168000,42000,42000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,RQXKOD,200318,4,150000,37500,37500
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,YYFEWX,200318,7,301000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,KAZNMJ,200318,18,774000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,MOZUUP,200318,10,430000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,DTGQVP,200318,15,645000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,OMFVGU,200318,11,473000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,FJTDPL,200318,10,430000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,MEMPNM,200318,12,516000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,XLZXXM,200318,14,602000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,NOIHPO,200318,10,430000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,LLAUUM,200318,10,430000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,WUOPGM,200318,13,559000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,CJJXET,200318,8,344000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,PBQKON,200318,20,860000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,LQFYFV,200318,11,473000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,NOKHBF,200318,25,1075000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,QLHLFT,200318,30,1290000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,LJBXAG,200318,8,344000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,FZOUXP,200318,12,516000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,YLESDH,200318,15,645000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,BKXGGU,200318,13,559000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,COST - 00,LVZNFM,200318,4,168000,42000,42000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200293,15,412500,27500,27500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200210,2000,275000,137.5,137.5
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200208,15,525000,35000,35000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],ENTWVR,410029,2,5200000,2600000,2600000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],OCSBWI,410029,1,26000000,26000000,26000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],NSVBLL,410029,1,24000000,24000000,24000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],GPNXOH,410029,2,4000000,2000000,2000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],KAZNMJ,410029,1,750000,750000,750000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],OMFVGU,410029,1,400000,400000,400000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],XLZXXM,410029,1,750000,750000,750000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],NOIHPO,410029,1,400000,400000,400000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],CJJXET,410029,1,300000,300000,300000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],OJWADS,410029,1,800000,800000,800000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],PBQKON,410029,1,400000,400000,400000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],BKXGGU,410029,1,400000,400000,400000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],ZVMCFE,410029,2,4000000,2000000,2000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],UUHWJH,410029,1,26000000,26000000,26000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],VGXQFC,410029,2,5500000,2750000,2750000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],PCRRQW,410029,2,5500000,2750000,2750000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],HRYZRR,410029,2,5200000,2600000,2600000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],IYMXAP,410029,2,5200000,2600000,2600000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Jasa Pemeliharaan Bangunan [NPR],KVFGBA,410117,1,16000000,16000000,16000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Jasa Pemeliharaan Bangunan [NPR],GYVXHV,410117,1,7000000,7000000,7000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],YLESDH,410029,1,400000,400000,400000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],KCCBZY,410029,2,5500000,2750000,2750000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],GZDKRJ,410029,2,5400000,2700000,2700000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],CMTQMU,410029,2,5000000,2500000,2500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,ASSET,UUHWJH,910001,214,75550000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,ASSET,VGXQFC,910001,313,118540000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,ASSET,PCRRQW,910001,276,99120000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,ASSET,HRYZRR,910001,279,102060000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,ASSET,IYMXAP,910001,105,37605000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],LOCJIC,410003,18,4725000,250000,325000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],OJWADS,410003,14,4150000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],KAZNMJ,410003,25,6250000,250000,250000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],OMFVGU,410003,6,1575000,250000,325000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],XLZXXM,410003,17,7000000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],NOIHPO,410003,12,3480000,250000,500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],CJJXET,410003,8,2000000,250000,250000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],PBQKON,410003,10,2500000,250000,250000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],YLESDH,410003,10,2500000,250000,250000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Inventaris [NPR],BKXGGU,410003,10,2500000,250000,250000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],UTGJQM,410029,2,5000000,2500000,2500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],PADPGU,410029,2,5000000,2500000,2500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],JWJTLL,410029,1,26000000,26000000,26000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],LOCJIC,410029,2,2000000,300000,1700000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],TYQZGL,410029,2,5200000,2600000,2600000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Biaya Ongkos Kirim [NPCR],HYTXEY,410029,2,5200000,2600000,2600000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Jasa Pemeliharaan Bangunan [NPR],GLKGVU,410117,1,2700000,2700000,2700000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Jasa Pemeliharaan Bangunan [NPR],FQLQFV,410117,1,4000000,4000000,4000000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Jasa Pemeliharaan Inventaris [NPR],KVFGBA,410119,1,5500000,5500000,5500000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Jasa Pemeliharaan Inventaris [NPR],TMPRVR,410119,1,2000000,2000000,2000000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],EEMATH,410273,17,595000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],YMHCUK,410273,21,735000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],KRBDUR,410273,24,840000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],FQLQFV,410273,26,910000,35000,35000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - 00,GYGDBN,200287,18000,1510000,70,120
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - 00,MWMNFW,200287,11000,970000,70,120
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200197,2000,600000,300,300
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200198,14000,4200000,300,300
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200201,7,224000,32000,32000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200207,2,325000,162500,162500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200208,13,499000,35000,45000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200209,28750,2185000,76,76
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200210,6000,825000,137.5,137.5
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200293,80,2200000,27500,27500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200298,230,4025000,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200299,150,5250000,35000,35000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200300,90,1575000,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200301,280,4900000,17500,17500
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200314,2,18000,9000,9000
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,GYGDBN,200746,24000,1050000,43.75,43.75
December,LAINNYA,PT. OMNISCIENT TEAM EPIC TV,Umum,COST - PACKAGING,DEGYUZ,200198,4000,1200000,300,300
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],TMPRVR,410273,10,350000,35000,35000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],LJBXAG,410273,13,559000,43000,43000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],ZLSSTS,410273,25,875000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],JVQORR,410273,10,350000,35000,35000
December,LAINNYA,BLUE DEMI-GOD,NON-BAHAN,Jasa Pemeliharaan Inventaris [NPR],KRBDUR,410119,1,2000000,2000000,2000000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,JVQORR,200337,620,3720000,6000,6000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,SVSSDV,200337,1080,6480000,6000,6000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,ZLSSTS,200337,640,3840000,6000,6000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,TMPRVR,200337,380,2280000,6000,6000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,EEMATH,200337,260,1560000,6000,6000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,YMHCUK,200337,440,2640000,6000,6000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,KRBDUR,200337,580,3480000,6000,6000
December,LAINNYA,PT. OFFSPRING DC COMICS,Umum,COST - 00,FQLQFV,200337,580,3480000,6000,6000
December,LAINNYA,PT. ODIN MARVEL COMICS,Umum,COST - 00,JPOINS,200337,384,3264000,8500,8500
December,LAINNYA,PT. ODIN MARVEL COMICS,Umum,COST - 00,BUCHBK,200337,480,3880000,8083.333333,8083.333333
December,LAINNYA,PT. ODIN MARVEL COMICS,Umum,COST - 00,ZVMCFE,200337,648,5508000,8500,8500
December,LAINNYA,PT. ODIN MARVEL COMICS,Umum,Kebersihan [NPCR],ZVMCFE,410273,29,1305000,45000,45000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,JVQORR,200318,20,700000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,SVSSDV,200318,30,1050000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,ZLSSTS,200318,14,490000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,TMPRVR,200318,10,350000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,EEMATH,200318,13,455000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,YMHCUK,200318,17,595000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,KRBDUR,200318,12,420000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,COST - 00,FQLQFV,200318,19,665000,35000,35000
December,LAINNYA,PT. NOVA MARVEL COMICS,Umum,Kebersihan [NPCR],SVSSDV,410273,41,1435000,35000,35000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],FZOUXP,410273,21,903000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],YLESDH,410273,6,258000,43000,43000
December,LAINNYA,PT. OVERTKILL IMAGE COMICS,Umum,Kebersihan [NPCR],BKXGGU,410273,16,688000,43000,43000
December,LAINNYA,PT. MANTIS MARVEL COMICS,NON-BAHAN,COST - 00,IYUJBQ,200728,1,226775.95,226775.95,226775.95
